X.1,SNP,Chromosome,Position,P.value,MAF,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P.values,effect,Adj.P.P.value,Ind.SNP,PS,Software,Method,Trait.name,PVE,QTN.effect,LOD.score,Genotype.for.code.1,Var_error,Var_phen..total.,X,P.value.1,MAF.1,PVE.1
4746,PstI.TP393060,11,3059,0.000126067,0.2155,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,ISIS EM-BLASSO,Yld_kg,5.3446,-0.7126,3.1921,A,NA,NA,NA,1.00E-04,0.2155,5.345
4747,PstI.TP1071296,11,7466,2.60E-08,0.1466,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,pLARmEB,SDW_kg,11.6777,0.7213,6.7288,C,0.4916,0.7038,NA,3.00E-08,0.1466,11.68
4748,PstI.TP1071296,11,7466,2.33E-07,0.1466,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,ISIS EM-BLASSO,SDW_kg,12.4945,0.6695,5.8057,C,0.4612,0.7038,NA,2.00E-07,0.1466,12.49
4749,PstI.TP457393,1,60097068,1.55E-10,0.2318,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,mrMLM,CCirc_cm,29.4229,-0.5402,8.8954,C,0.3518,0.6207,NA,2.00E-10,0.2318,29.42
4750,PstI.TP308053,1,8330660,1.79E-05,0.1136,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,mrMLM,CCirc_cm,4.6826,-0.5423,3.9951,A,NA,NA,NA,2.00E-05,0.1136,4.683
4751,PstI.TP401147,11,3119,2.43E-05,0.0909,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,mrMLM,CCirc_cm,25.2372,-0.6225,3.8688,A,NA,NA,NA,2.00E-05,0.0909,25.24
4752,PstI.TP401147,11,3119,6.56E-06,0.0893,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,FASTmrMLM,CCirc_cm,24.4909,-0.527,4.4123,A,0.3678,0.6207,NA,7.00E-06,0.0893,24.49
4753,PstI.TP392482,1,17611146,5.36E-05,0.0134,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,FASTmrEMMA,CCirc_cm,7.6565,-2.7004,3.5429,A,0.417,0.6207,NA,5.00E-05,0.0134,7.657
4754,PstI.TP401147,11,3119,7.61E-05,0.0893,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,pLARmEB,CCirc_cm,12.1851,-0.4867,3.3994,A,0.3993,0.6207,NA,8.00E-05,0.0893,12.19
4755,PstI.TP1071296,11,7466,2.86E-09,0.1473,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,pLARmEB,CCirc_cm,7.9182,0.654,7.6608,C,NA,NA,NA,3.00E-09,0.1473,7.918
4756,PstI.TP401147,11,3119,4.87E-05,0.0893,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,ISIS EM-BLASSO,CCirc_cm,24.3915,-0.5433,3.5826,A,0.4149,0.6207,NA,5.00E-05,0.0893,24.39
4757,PstI.TP1071296,11,7466,3.32E-08,0.1473,NA,NA,NA,NA,NA,NA,C116+3293,PS_N,mrMLMM,ISIS EM-BLASSO,CCirc_cm,14.7662,0.7046,6.6256,C,NA,NA,NA,3.00E-08,0.1473,14.77
4822,PstI.TP457393,1,60097068,3.73E-06,0.2418,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmDW_g,24.1368,-0.5005,4.6467,C,0.5052,0.9188,NA,4.00E-06,0.2418,24.14
4823,NsiI.TP827851,4,12330408,6.84E-05,0.0533,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmDW_g,0,1.0001,3.4427,G,NA,NA,NA,7.00E-05,0.0533,0
4824,NsiI.TP648509,10,41353679,4.35E-07,0.0574,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmDW_g,7.5808,-1.0475,5.5449,A,NA,NA,NA,4.00E-07,0.0574,7.581
4825,PstI.TP457393,1,60097068,2.65E-11,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmDW_g,37.4897,-0.6268,9.6452,C,0.5512,0.9188,NA,3.00E-11,0.246,37.49
4826,PstI.TP457393,1,60097068,7.84E-11,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrEMMA,CmDW_g,25.0761,-1.2794,9.185,C,0.6105,0.9188,NA,8.00E-11,0.246,25.08
4827,NsiI.TP648509,10,41353679,1.00E-06,0.0565,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrEMMA,CmDW_g,9.5799,-1.6443,5.1962,A,NA,NA,NA,1.00E-06,0.0565,9.58
4828,NsiI.TP488601,1,6409370,8.38E-07,0.2984,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmDW_g,3.5209,0.3559,5.2701,C,0.3759,0.9188,NA,8.00E-07,0.2984,3.521
4829,PstI.TP459121,1,78162835,9.42E-10,0.0685,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmDW_g,0,-0.7796,8.1307,C,NA,NA,NA,9.00E-10,0.0685,0
4830,PstI.TP790069,2,699673,1.78E-05,0.2621,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmDW_g,17.2205,0.5139,3.9992,A,NA,NA,NA,2.00E-05,0.2621,17.22
4831,PstI.TP955356,3,67880743,1.42E-07,0.2218,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmDW_g,10.7683,-0.4314,6.0129,A,NA,NA,NA,1.00E-07,0.2218,10.77
4832,PstI.TP57846,4,4201581,5.96E-05,0.2298,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmDW_g,20.0849,0.5562,3.4995,C,NA,NA,NA,6.00E-05,0.2298,20.08
4833,PstI.TP411848,11,3188,4.94E-06,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmDW_g,4.1457,-0.294,4.5297,G,NA,NA,NA,5.00E-06,0.4395,4.146
4834,PstI.TP433679,11,3324,1.14E-05,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmDW_g,2.4465,0.4192,4.184,C,NA,NA,NA,1.00E-05,0.1371,2.446
4835,PstI.TP790069,2,699673,1.40E-07,0.2621,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmDW_g,27.6127,0.5742,6.0207,A,0.4518,0.9188,NA,1.00E-07,0.2621,27.61
4836,PstI.TP57846,4,4201581,8.70E-07,0.2298,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmDW_g,22.541,0.5199,5.2546,C,NA,NA,NA,9.00E-07,0.2298,22.54
4837,PstI.TP1181476,5,2299991,0.000137753,0.2218,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmDW_g,1.6892,-0.3305,3.1558,A,NA,NA,NA,1.00E-04,0.2218,1.689
4838,PstI.TP411848,11,3188,3.79E-06,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmDW_g,6.0417,-0.3132,4.6401,G,NA,NA,NA,4.00E-06,0.4395,6.042
4839,PstI.TP433679,11,3324,8.02E-07,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmDW_g,4.1918,0.4841,5.2882,C,NA,NA,NA,8.00E-07,0.1371,4.192
4840,PstI.TP757921,1,26848011,2.69E-05,0.4057,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,Cml_cm,11.8185,11.9061,3.8278,A,528.972,777.3336,NA,3.00E-05,0.4057,11.82
4841,PstI.TP745785,6,45615805,6.20E-06,0.4221,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,Cml_cm,19.3093,-13.0021,4.4357,C,NA,NA,NA,6.00E-06,0.4221,19.31
4842,NsiI.TP648509,10,41353679,0.000109119,0.0574,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,Cml_cm,4.143,-23.0952,3.2512,A,NA,NA,NA,1.00E-04,0.0574,4.143
4843,PstI.TP745785,6,45615805,4.88E-06,0.4234,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,Cml_cm,10.0825,-9.1633,4.5348,C,455.0544,777.3336,NA,5.00E-06,0.4234,10.08
4844,NsiI.TP648509,10,41353679,6.80E-05,0.0565,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,Cml_cm,2.0929,-16.0094,3.4451,A,NA,NA,NA,7.00E-05,0.0565,2.093
4845,PstI.TP433679,11,3324,0.000141189,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,Cml_cm,3.2443,10.8796,3.1458,C,NA,NA,NA,1.00E-04,0.1371,3.244
4846,PstI.TP451853,11,3460,8.62E-06,0.2661,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,Cml_cm,3.8579,-9.6302,4.2988,C,NA,NA,NA,9.00E-06,0.2661,3.858
4847,PstI.TP757921,1,26848011,9.65E-05,0.4073,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrEMMA,Cml_cm,5.8706,17.6408,3.3016,A,583.4591,777.3336,NA,1.00E-04,0.4073,5.871
4848,PstI.TP433679,11,3324,4.05E-05,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrEMMA,Cml_cm,7.3187,27.0105,3.6589,C,NA,NA,NA,4.00E-05,0.1371,7.319
4849,PstI.TP1066422,3,60988993,1.98E-05,0.2298,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,Cml_cm,10.9133,11.0182,3.9536,A,428.7292,777.3336,NA,2.00E-05,0.2298,10.91
4850,PstI.TP57846,4,4201581,4.70E-08,0.2298,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,Cml_cm,29.5661,17.7248,6.4793,C,NA,NA,NA,5.00E-08,0.2298,29.57
4851,PstI.TP15780,9,56211895,2.26E-06,0.1694,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,Cml_cm,2.7052,-10.8765,4.8562,A,NA,NA,NA,2.00E-06,0.1694,2.705
4852,PstI.TP433679,11,3324,4.03E-05,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,Cml_cm,3.4097,12.998,3.6606,C,NA,NA,NA,4.00E-05,0.1371,3.41
4853,PstI.TP459121,1,78162835,1.15E-06,0.0697,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,Cml_cm,0,-20.6186,5.1377,C,413.1697,777.3336,NA,1.00E-06,0.0697,0
4854,NsiI.TP488601,1,6409370,1.26E-05,0.3033,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,Cml_cm,4.9423,8.6124,4.1412,C,NA,NA,NA,1.00E-05,0.3033,4.942
4855,PstI.TP57846,4,4201581,7.83E-05,0.2295,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,Cml_cm,38.3505,12.4757,3.3874,C,NA,NA,NA,8.00E-05,0.2295,38.35
4856,PstI.TP433679,11,3324,1.03E-06,0.1393,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,Cml_cm,9.6811,14.8702,5.1837,C,NA,NA,NA,1.00E-06,0.1393,9.681
4857,PstI.TP757921,1,26848011,6.08E-05,0.4073,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,Cml_cm,4.6581,7.8002,3.4911,A,407.0466,777.3336,NA,6.00E-05,0.4073,4.658
4858,PstI.TP1066422,3,60988993,1.65E-05,0.2298,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,Cml_cm,10.975,10.1448,4.0291,A,NA,NA,NA,2.00E-05,0.2298,10.97
4859,PstI.TP57846,4,4201581,5.36E-08,0.2298,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,Cml_cm,32.4543,17.0502,6.4238,C,NA,NA,NA,5.00E-08,0.2298,32.45
4860,PstI.TP290738,7,59825579,1.87E-05,0.2339,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,Cml_cm,0,-12.8112,3.9766,C,NA,NA,NA,2.00E-05,0.2339,0
4861,PstI.TP15780,9,56211895,0.000121283,0.1694,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,Cml_cm,1.4634,-7.3447,3.208,A,NA,NA,NA,1.00E-04,0.1694,1.463
4862,PstI.TP433679,11,3324,1.89E-06,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,Cml_cm,4.7099,14.026,4.9308,C,NA,NA,NA,2.00E-06,0.1371,4.71
4863,NsiI.TP827851,4,12330408,2.49E-06,0.0533,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmD_BI_mm,0,0.524,4.8152,G,0.096,0.1494,NA,2.00E-06,0.0533,0
4864,PstI.TP446073,7,10755390,1.17E-08,0.0615,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmD_BI_mm,0,-0.5015,7.067,G,NA,NA,NA,1.00E-08,0.0615,0
4865,NsiI.TP827851,4,12330408,9.43E-05,0.0565,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmD_BI_mm,0,0.3295,3.3112,G,0.09,0.1494,NA,9.00E-05,0.0565,0
4866,PstI.TP834454,11,5776,3.79E-07,0.0766,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmD_BI_mm,3.0644,-0.3782,5.602,C,NA,NA,NA,4.00E-07,0.0766,3.064
4867,PstI.TP704666,4,61217735,1.08E-05,0.0403,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrEMMA,CmD_BI_mm,9.6748,0.7371,4.2041,A,0.1107,0.1494,NA,1.00E-05,0.0403,9.675
4868,PstI.TP384804,2,65029446,0.000133814,0.4194,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_BI_mm,3.91E-06,-9.60E-05,3.1677,C,0.0684,0.1494,NA,1.00E-04,0.4194,3.91E-06
4869,PstI.TP745785,6,45615805,9.35E-05,0.4234,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_BI_mm,1.06E-06,-4.67E-05,3.3145,C,NA,NA,NA,9.00E-05,0.4234,1.07E-06
4870,PstI.TP81008,11,677,1.39E-05,0.3992,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_BI_mm,5.8271,-0.1058,4.1005,A,NA,NA,NA,1.00E-05,0.3992,5.827
4871,PstI.TP433679,11,3324,1.34E-07,0.1371,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_BI_mm,3.7249,0.1827,6.0384,C,NA,NA,NA,1.00E-07,0.1371,3.725
4872,PstI.TP834454,11,5776,2.66E-09,0.0766,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_BI_mm,1.3678,-0.2857,7.6912,C,NA,NA,NA,3.00E-09,0.0766,1.368
4873,NsiI.TP48486,11,9715,0.000121787,0.3306,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_BI_mm,5.4826,0.1339,3.2063,A,NA,NA,NA,1.00E-04,0.3306,5.483
4874,PstI.TP459121,1,78162835,0.000133414,0.0685,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,0,-0.1781,3.1689,C,0.0661,0.1494,NA,1.00E-04,0.0685,0
4875,PstI.TP1032333,3,3528771,4.60E-05,0.1411,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,5.3047,0.1716,3.6066,G,NA,NA,NA,5.00E-05,0.1411,5.305
4876,PstI.TP81008,11,677,7.27E-11,0.3992,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,13.854,-0.1443,9.2174,A,NA,NA,NA,7.00E-11,0.3992,13.85
4877,PstI.TP433234,11,3320,0.000191514,0.1653,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,5.71E-08,-5.16E-05,3.0212,G,NA,NA,NA,2.00E-04,0.1653,5.71E-08
4878,PstI.TP834454,11,5776,2.07E-07,0.0766,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,2.5877,-0.3476,5.8564,C,NA,NA,NA,2.00E-07,0.0766,2.588
4879,NsiI.TP48486,11,9715,0.000181844,0.3306,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,7.2787,0.1365,3.0423,A,NA,NA,NA,2.00E-04,0.3306,7.279
4880,PstI.TP457393,1,60097068,1.96E-08,0.2418,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmD_LI_mm,21.4951,-0.2651,6.8484,C,0.1397,0.2053,NA,2.00E-08,0.2418,21.5
4881,PstI.TP117081,2,45986549,2.06E-05,0.0902,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmD_LI_mm,30.2405,0.3872,3.9384,C,NA,NA,NA,2.00E-05,0.0902,30.24
4882,PstI.TP457393,1,60097068,4.08E-06,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmD_LI_mm,12.8011,-0.2144,4.6092,C,0.127,0.2053,NA,4.00E-06,0.246,12.8
4883,PstI.TP117081,2,45986549,9.40E-07,0.0887,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmD_LI_mm,27.161,0.3846,5.2222,C,NA,NA,NA,9.00E-07,0.0887,27.16
4884,PstI.TP6058,11,37,3.43E-06,0.0766,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmD_LI_mm,20.079,0.3507,4.6817,G,NA,NA,NA,3.00E-06,0.0766,20.08
4885,PstI.TP457393,1,60097068,3.78E-06,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrEMMA,CmD_LI_mm,17.0147,-0.494,4.6409,C,0.1647,0.2053,NA,4.00E-06,0.246,17.01
4886,PstI.TP1181476,5,2299991,1.36E-05,0.2218,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_LI_mm,3.3115,-0.2106,4.1094,A,0.1249,0.2053,NA,1.00E-05,0.2218,3.312
4887,PstI.TP710636,6,45894338,0.000112357,0.1895,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_LI_mm,25.6532,0.2593,3.2393,A,NA,NA,NA,1.00E-04,0.1895,25.65
4888,PstI.TP81008,11,677,0.000198747,0.3992,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmD_LI_mm,5.6642,-0.1186,3.0061,A,NA,NA,NA,2.00E-04,0.3992,5.664
4889,PstI.TP710636,6,45894338,0.000149658,0.1885,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,CmD_LI_mm,49.6533,0.2745,3.1219,A,0.1186,0.2053,NA,1.00E-04,0.1885,49.65
4890,PstI.TP1181476,5,2299991,3.64E-06,0.2218,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,3.8221,-0.2258,4.6572,A,0.1254,0.2053,NA,4.00E-06,0.2218,3.822
4891,PstI.TP710636,6,45894338,1.77E-05,0.1895,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,34.3582,0.2994,4.0014,A,NA,NA,NA,2.00E-05,0.1895,34.36
4892,PstI.TP81008,11,677,5.43E-05,0.3992,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,7.9211,-0.14,3.5379,A,NA,NA,NA,5.00E-05,0.3992,7.921
4893,PstI.TP457393,1,60097068,2.96E-07,0.2418,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmN,19.2472,-0.2657,5.7052,C,0.1319,0.3247,NA,3.00E-07,0.2418,19.25
4894,PstI.TP794569,2,3715278,2.22E-05,0.0615,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmN,17.5248,0.3894,3.9076,A,NA,NA,NA,2.00E-05,0.0615,17.52
4895,NsiI.TP827851,4,12330408,0.000180343,0.0533,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmN,0,0.4558,3.0457,G,NA,NA,NA,2.00E-04,0.0533,0
4896,PstI.TP110898,10,9880843,4.90E-05,0.0492,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmN,11.9444,0.3796,3.5803,C,NA,NA,NA,5.00E-05,0.0492,11.94
4897,PstI.TP411848,11,3188,0.000107771,0.4467,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,CmN,6.9269,-0.1751,3.2563,G,NA,NA,NA,1.00E-04,0.4467,6.927
4898,PstI.TP457393,1,60097068,1.88E-06,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmN,28.1491,-0.3262,4.9325,C,0.1658,0.3247,NA,2.00E-06,0.246,28.15
4899,PstI.TP794569,2,3715278,7.21E-06,0.0605,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmN,14.2752,0.3567,4.3725,A,NA,NA,NA,7.00E-06,0.0605,14.28
4900,NsiI.TP827851,4,12330408,0.000190985,0.0565,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmN,0,4.00E-04,3.0223,G,NA,NA,NA,2.00E-04,0.0565,0
4901,PstI.TP1181476,5,2299991,0.000100092,0.2218,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrMLM,CmN,2.1996,-0.1999,3.2866,A,NA,NA,NA,1.00E-04,0.2218,2.2
4902,PstI.TP457393,1,60097068,8.66E-08,0.246,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,FASTmrEMMA,CmN,14.282,-0.5692,6.2223,C,0.1767,0.3247,NA,9.00E-08,0.246,14.28
4903,PstI.TP504809,4,5155593,3.33E-07,0.3952,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmN,15.2889,0.3636,5.6566,G,0.1344,0.3247,NA,3.00E-07,0.3952,15.29
4904,PstI.TP815977,8,47698137,8.18E-05,0.3306,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmN,3.6422,0.154,3.3692,A,NA,NA,NA,8.00E-05,0.3306,3.642
4905,PstI.TP995394,9,50625938,9.94E-05,0.496,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmN,3.8232,-0.186,3.2895,G,NA,NA,NA,1.00E-04,0.496,3.823
4906,PstI.TP110898,10,9880843,1.17E-05,0.0484,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmN,3.7524,0.3007,4.1726,C,NA,NA,NA,1.00E-05,0.0484,3.752
4907,PstI.TP411848,11,3188,4.33E-11,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmN,8.8762,-0.2801,9.437,G,NA,NA,NA,4.00E-11,0.4395,8.876
4908,PstI.TP984199,11,6827,1.19E-06,0.3387,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pLARmEB,CmN,7.1177,0.2151,5.1236,C,NA,NA,NA,1.00E-06,0.3387,7.118
4909,PstI.TP393536,1,66632271,2.25E-06,0.1967,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,CmN,4.4885,-0.2112,4.8579,C,0.1252,0.3247,NA,2.00E-06,0.1967,4.489
4910,NsiI.TP434679,3,11842346,0.000138325,0.1107,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,CmN,0.3787,0.1943,3.1541,C,NA,NA,NA,1.00E-04,0.1107,0.3787
4911,PstI.TP110898,10,9880843,5.28E-11,0.0492,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,CmN,31.7026,0.5918,9.3527,C,NA,NA,NA,5.00E-11,0.0492,31.7
4912,PstI.TP411848,11,3188,2.72E-07,0.4467,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,CmN,7.8831,-0.1883,5.742,G,NA,NA,NA,3.00E-07,0.4467,7.883
4913,PstI.TP1151415,11,8084,4.57E-10,0.1639,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,pKWmEB,CmN,29.0372,0.3677,8.4374,G,NA,NA,NA,5.00E-10,0.1639,29.04
4914,PstI.TP393536,1,66632271,1.44E-06,0.1935,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmN,2.7426,-0.2293,5.0443,C,0.1223,0.3247,NA,1.00E-06,0.1935,2.743
4915,PstI.TP504809,4,5155593,1.42E-05,0.3952,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmN,15.0336,0.2861,4.0908,G,NA,NA,NA,1.00E-05,0.3952,15.03
4916,PstI.TP110898,10,9880843,3.87E-11,0.0484,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmN,26.0631,0.6287,9.4848,C,NA,NA,NA,4.00E-11,0.0484,26.06
4917,PstI.TP411848,11,3188,7.97E-06,0.4395,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmN,8.4186,-0.2165,4.3312,G,NA,NA,NA,8.00E-06,0.4395,8.419
4918,PstI.TP1151415,11,8084,9.06E-12,0.1653,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,ISIS EM-BLASSO,CmN,14.6741,0.3651,10.1027,G,NA,NA,NA,9.00E-12,0.1653,14.67
4919,PstI.TP790069,2,699673,5.80E-06,0.2623,NA,NA,NA,NA,NA,NA,C124+2560,PS_N,mrMLMM,mrMLM,Bcirc_cm,47.9019,2.4836,4.4632,A,5.4642,8.9901,NA,6.00E-06,0.2623,47.9
