Chrom,Start.1,End.1,Start,End,ID,ID.1,Name,Trait.name,Group2,Group,Colors,Group3
7,63604358,62908236,63604358,62908236,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG7 77.9 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
7,60945564,60945564,60945564,60945564,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG7 77.9 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
8,60392766,62554114,60392766,62554114,DTI(Dong(2017)),DTI(Dong.et.al.(2017)),DTI LG14 78.5 cM,diameter of topmost internode,DTI,DTI(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
1,50867486,50867486,9796136,57972761,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(28.6cM),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,1938537,1938537,714600,2724777,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(6.8cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,1938537,1938537,1938537,1938537,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(6.8cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
7,63728450,63728450,146989,64081260,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(20.8cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,42340874,42340874,10464402,50287837,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(29.5cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,11591539,11591539,11591539,11591539,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(3.3cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
4,5327062,5327062,5327062,5327062,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(3.3cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
8,55083985,55083985,52476558,55166557,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(14.61cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
1,62643157,62643157,62643157,62643157,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(14.61cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
4,62530896,62530896,62530896,62530896,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(17.2cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
8,5191395,5191395,2579475,53734032,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(17.2cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
6,769851,769851,769851,769851,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(28.6cM),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
2,60648017,60648017,60648017,60648017,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(28.6cM),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
3,49266524,49266524,49266524,49266524,Flower(Dong_et_al_(2017)),Flower(Dong.et.al.(2017)),Flower(29.5cM)),Flowering,Flowering,Flower(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
4,78261,55308580,78261,55308580,height(Dong(2017)),height(Dong.et.al.(2017)),Height LG8 16.2 cM,height,height,height(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,5606944,9432605,5606944,9432605,height(Dong(2017)),height(Dong.et.al.(2017)),Height LG10 31 cM,height,height,height(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
6,52377406,60914557,52377406,60914557,height(Dong(2017)),height(Dong.et.al.(2017)),Height LG12 67.5 cM,height,height,height(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
7,7750381,65312385,7750381,65312385,height(Dong(2017)),height(Dong.et.al.(2017)),Height LG7 56.3 cM,height,height,height(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
8,59838201,62554114,59838201,62554114,height(Dong(2017)),height(Dong.et.al.(2017)),Height LG14 78.5 cM,height,height,height(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,7018712,15122225,7018712,15122225,YPP(Dong(2017)),YPP(Dong.et.al.(2017)),YPP LG10 31 cM,yield per plant,YPP,YPP(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,4870202,64757990,4870202,64757990,YPP(Dong(2017)),YPP(Dong.et.al.(2017)),YPP LG9 50.8 cM,yield per plant,YPP,YPP(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
1,61730981,61730981,61730981,71048900,OWA1(Dong_et_al_(2018),OWA1(Dong.et.al.(2018),OWA1(105),overwintering ability ,OWA1,OWA1(Dong_et_al_(2018),Green,Dong_et_al_(2018)
2,69677727,69677727,69677727,71521811,OWA2(Dong_et_al_(2018),OWA2(Dong.et.al.(2018),OWA2(72.29),overwintering ability ,OWA2,OWA2(Dong_et_al_(2018),Green,Dong_et_al_(2018)
3,19161424,19161424,19161424,57646278,OWA3(Dong_et_al_(2018),OWA3(Dong.et.al.(2018),OWA3(64.65),overwintering ability ,OWA3,OWA3(Dong_et_al_(2018),Green,Dong_et_al_(2018)
10,10254193,10254193,10254193,62899382,OWA4(Dong_et_al_(2018),OWA4(Dong.et.al.(2018),OWA4(66.14),overwintering ability ,OWA4,OWA4(Dong_et_al_(2018),Green,Dong_et_al_(2018)
5,18101943,18102815,18101943,18102815,OWA5(Dong_et_al_(2018),OWA5(Dong.et.al.(2018),OWA5(39.746),overwintering ability ,OWA5,OWA5(Dong_et_al_(2018),Green,Dong_et_al_(2018)
6,57260759,57261925,46785398,57261925,OWA6(Dong_et_al_(2018),OWA6(Dong.et.al.(2018),OWA6(29.36),overwintering ability ,OWA6,OWA6(Dong_et_al_(2018),Green,Dong_et_al_(2018)
8,45675062,45675062,2625199,45675062,OWA8(Dong_et_al_(2018),OWA8(Dong.et.al.(2018),OWA8(38.3),overwintering ability ,OWA8,OWA7(Dong_et_al_(2018),Green,Dong_et_al_(2018)
1,9158264,9158264,9148264,9168264,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus096890,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
1,73182406,73182406,73172406,73192406,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus017076,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
1,73966201,73966201,73956201,73976201,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus104319,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
1,77425506,77425506,77415506,77435506,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus111533,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
2,3043560,3043560,3033560,3053560,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus015113,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
2,3279281,3279281,3269281,3289281,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118365,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
2,3406536,3406536,3396536,3416536,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118366,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
2,6522791,6522791,6512791,6532791,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118367,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
2,22943245,22943245,22933245,22953245,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118368,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
2,77204376,77204376,77194376,77214376,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus020585,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
3,1603696,1603696,1593696,1613696,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118369,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
3,7227095,7227095,7217095,7237095,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus008958,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
3,51321773,51321773,51311773,51331773,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118370,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
3,64085542,64085542,64075542,64095542,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118371,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
3,66638290,66638290,66628290,66648290,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118372,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
3,67125342,67125342,67115342,67135342,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus017647,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
3,72078520,72078520,72068520,72088520,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus019389,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,446677,446677,436677,456677,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus096439,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,3252258,3252258,3242258,3262258,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118373,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,3460776,3460776,3450776,3470776,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus091689,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,5948390,5948390,5938390,5958390,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus100262,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,7436056,7436056,7426056,7446056,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118374,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,59577953,59577953,59567953,59587953,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus005328,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,62207466,62207466,62197466,62217466,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus022071,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,62602070,62602070,62592070,62612070,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus021451,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,62928690,62928690,62918690,62938690,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus016552,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
4,65644782,65644782,65634782,65654782,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus107624,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,3007286,3007286,2997286,3017286,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus107102,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,46253326,46253326,46243326,46263326,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus014960,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,49249029,49249029,49239029,49259029,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118375,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,58727756,58727756,58717756,58737756,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus116154,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
6,59583985,59583985,59573985,59593985,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus018713,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
7,1678335,1678335,1668335,1688335,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus110730,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
7,61432860,61432860,61422860,61442860,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118376,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
8,255984,255984,245984,265984,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus010426,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
8,2549936,2549936,2539936,2559936,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus097991,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
9,44647057,44647057,44637057,44657057,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118377,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
9,57313789,57313789,57303789,57323789,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus012595,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,1280469,1280469,1270469,1290469,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus012279,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,6194258,6194258,6184258,6204258,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118378,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,44512735,44512735,44502735,44522735,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118379,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
10,49849126,49849126,49839126,49859126,OWA(Dong_et_al_(2019),OWA(Dong.et.al.(2019)),UIMiscanthus118380,Overwintering ability ,OWA,OWA(Dong_et_al_(2019),Green,Dong_et_al_(2019)
2,0,3959119,0,3959119,BC1(Gifford(2015)),BC1(Gifford.et.al.(2015)),BC1,basal circumference,BC,BC1(Gifford(2015)),Purple,Gifford_et_al_(2015)
3,62633062,70486999,62633062,70486999,BC2(Gifford(2015)),BC2(Gifford.et.al.(2015)),BC2,basal circumference,BC,BC2(Gifford2015)),Purple,Gifford_et_al_(2015)
5,10486456,64927267,10486456,64927267,BC4(Gifford(2015)),BC4(Gifford.et.al.(2015)),BC4,basal circumference,BC,BC4(Gifford2015)),Purple,Gifford_et_al_(2015)
6,49893387,52583057,49893387,52583057,BC6(Gifford(2015)),BC6(Gifford.et.al.(2015)),BC6,basal circumference,BC,BC6(Gifford2015)),Purple,Gifford_et_al_(2015)
7,11187274,5102124,11187274,5102124,BC3(Gifford(2015)),BC3(Gifford.et.al.(2015)),BC3,basal circumference,BC,BC3(Gifford2015)),Purple,Gifford_et_al_(2015)
7,5395966,5395966,5395966,5395966,BC3(Gifford(2015)),BC3(Gifford.et.al.(2015)),BC3,basal circumference,BC,BC3(Gifford2015)),Purple,Gifford_et_al_(2015)
4,11187274,5102124,11187274,5102124,BC3(Gifford(2015)),BC3(Gifford.et.al.(2015)),BC3,basal circumference,BC,BC3(Gifford2015)),Purple,Gifford_et_al_(2015)
10,55158232,58161744,55158232,58161744,BC5(Gifford(2015)),BC5(Gifford.et.al.(2015)),BC5,basal circumference,BC,BC(Gifford2015)),Purple,Gifford_et_al_(2015)
1,63572513,69555622,63572513,69555622,CC3(Gifford(2015)),CC3(Gifford.et.al.(2015)),CC3,compressed circumference,CC,CC3(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,62633062,69829683,62633062,69829683,CC1(Gifford(2015)),CC1(Gifford.et.al.(2015)),CC1,compressed circumference,CC,CC1(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
6,42652850,49893387,42652850,49893387,CC2(Gifford(2015)),CC2(Gifford.et.al.(2015)),CC2,compressed circumference,CC,CC2(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
8,58616300,62621700,58616300,62621700,CC4(Gifford(2015)),CC4(Gifford.et.al.(2015)),CC4,compressed circumference,CC,CC4(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
2,66877781,68556864,66877781,68556864,CCBC2(Gifford(2015)),CCBC2(Gifford.et.al.(2015)),CCBC2,compressed circumference/basal circumference,CCBC,CCBC2(Gifford(2015)),Purple,Gifford_et_al_(2015)
4,7489329,5395966,7489329,5395966,CCBC1(Gifford(2015)),CCBC1(Gifford.et.al.(2015)),CCBC1,compressed circumference/basal circumference,CCBC,CCBC1(Gifford(2015)),Purple,Gifford_et_al_(2015)
4,16366431,16366431,16366431,16366431,CCBC1(Gifford(2015)),CCBC1(Gifford.et.al.(2015)),CCBC1,compressed circumference/basal circumference,CCBC,CCBC1(Gifford(2015)),Purple,Gifford_et_al_(2015)
7,1663100,1663100,1663100,1663100,CCBC3(Gifford(2015)),CCBC3(Gifford.et.al.(2015)),CCBC3,compressed circumference/basal circumference,CCBC,CCBC3(Gifford2015)),Purple,Gifford_et_al_(2015)
7,7489329,5395966,7489329,5395966,CCBC1(Gifford(2015)),CCBC1(Gifford.et.al.(2015)),CCBC1,compressed circumference/basal circumference,CCBC,CCBC1(Gifford2015)),Purple,Gifford_et_al_(2015)
10,55158232,58161744,55158232,58161744,CCBC4(Gifford(2015))BC5(Gifford(2015)),CCBC4(Gifford.et.al.(2015))BC5(Gifford.et.al.(2015)),CCBC4,compressed circumference/basal circumference,CCBC,CCBC4(Gifford2015)),Purple,Gifford_et_al_(2015)
1,63572513,69555622,63572513,69555622,H2(Gifford(2015)),H2(Gifford.et.al.(2015)),H2,height,height,H2(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
4,54423680,63701520,54423680,63701520,H3(Gifford(2015)),H3(Gifford.et.al.(2015)),H3,height,height,H3(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
6,49928199,52187471,49928199,52187471,H1(Gifford(2015)),H1(Gifford.et.al.(2015)),H1,height,height,H1(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
6,49893387,52583057,49893387,52583057,H4(Gifford(2015)),H4(Gifford.et.al.(2015)),H4,height,height,H4(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
9,55923478,58164825,55923478,58164825,H5(Gifford(2015)),H5(Gifford.et.al.(2015)),H5,height,height,H5(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
10,7263424,58161744,7263424,58161744,H6(Gifford(2015)),H6(Gifford.et.al.(2015)),H6,height,height,H6(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
1,61838562,72722776,61838562,72722776,NT3(Gifford(2015)),NT3(Gifford.et.al.(2015)),NT3,number of tillers,NT,NT3(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
1,3623605,8871969,3623605,8871969,NT4(Gifford(2015)),NT4(Gifford.et.al.(2015)),NT4,number of tillers,NT,NT4(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
2,2367836,11550006,2367836,11550006,NT5(Gifford(2015)),NT5(Gifford.et.al.(2015)),NT5,number of tillers,NT,NT5(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,62633062,69829683,62633062,69829683,NT2(Gifford(2015)),NT2(Gifford.et.al.(2015)),NT2,number of tillers,NT,NT2(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,3000000,6373000,3000000,6373000,NT6(Gifford(2015)),NT6(Gifford.et.al.(2015)),NT6,number of tillers,NT,NT6(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
6,0,39926643,0,39926643,NT1(Gifford(2015)),NT1(Gifford.et.al.(2015)),NT1,number of tillers,NT,NT1(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
7,62357133,58530011,62357133,58530011,NT7(Gifford(2015)),NT7(Gifford.et.al.(2015)),NT7,number of tillers,NT,NT7(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
10,55158232,58161744,55158232,58161744,NT8(Gifford(2015)),NT8(Gifford.et.al.(2015)),NT8,number of tillers,NT,NT8(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
2,2367836,6698083,2367836,6698083,TD1(Gifford(2015)),TD1(Gifford.et.al.(2015)),TD1,tiller diameter,tiller_diameter,TD1(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,0,3132600,0,3132600,TD2(Gifford(2015)),TD2(Gifford.et.al.(2015)),TD2,tiller diameter,tiller_diameter,TD2(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
4,56302274,63959499,56302274,63959499,TD3(Gifford(2015)),TD3(Gifford.et.al.(2015)),TD3,tiller diameter,tiller_diameter,TD3(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
9,6635495,48773122,6635495,48773122,TD4(Gifford(2015)),TD4(Gifford.et.al.(2015)),TD4,tiller diameter,tiller_diameter,TD4(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
1,3147961,8871969,3147961,8871969,Y4(Gifford(2015)),Y4(Gifford.et.al.(2015)),Y4,yield,Yld,Y4(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,3000000,4994154,3000000,4994154,Y1(Gifford(2015)),Y1(Gifford.et.al.(2015)),Y1,yield,Yld,Y1(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,62633062,69829683,62633062,69829683,Y2(Gifford(2015)),Y2(Gifford.et.al.(2015)),Y2,yield,Yld,Y2(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
6,54080069,56194502,54080069,56194502,Y3(Gifford(2015)),Y3(Gifford.et.al.(2015)),Y3,yield,Yld,Y3(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
10,12353841,12355947,12353841,12355947,MsiHd1 loci(Sobic.010G115800)(Nagano et al. (2015)),,MsiHd1 loci(Sobic.010G115800),,Heading time,Heading time(Nagano et al. (2015)),Yellow,Nagano et al. (2015)
1,3777098,3780262,3777098,3780262,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb01g004700,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
1,3788682,3795521,3788682,3795521,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb01g004720,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
1,75105097,75112065,75105097,75112065,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb01g044850,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
6,49328610,49330717,49328610,49330717,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb06g020830,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
10,55635934,55642561,55635934,55642561,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb10g026010,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
10,59857228,59860319,59857228,59860319,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb10g029835,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
2,67001824,67001979,67001824,67001979,HT(Zhao et al. (2013)),HT(Zhao et al. (2013)),DBM49,Heading time,Heading time,Heading time(Zhao et al. (2013)),Yellow,Zhao et al. (2013)
4,95590,95690,95590,95690,HT(Zhao et al. (2013)),HT(Zhao et al. (2013)),DBM29,Heading time,Heading time,Heading time(Zhao et al. (2013)),Yellow,Zhao et al. (2013)
3,69969955,69970199,69969955,69970199,HT(Zhao et al. (2013)),HT(Zhao et al. (2013)),DBM58,Heading time,Heading time,Heading time(Zhao et al. (2013)),Yellow,Zhao et al. (2013)
1,60778915,60779162,60778915,60779162,HT(Zhao et al. (2013)),HT(Zhao et al. (2013)),DBM58,Heading time,Heading time,Heading time(Zhao et al. (2013)),Yellow,Zhao et al. (2013)
10,8074334,8074416,8074334,8074416,HT(Zhao et al. (2013)),HT(Zhao et al. (2013)),DBM18,Heading time,Heading time,Heading time(Zhao et al. (2013)),Yellow,Zhao et al. (2013)
10,15900276,15900368,15900276,15900368,HT(Zhao et al. (2013)),HT(Zhao et al. (2013)),DBM18,Heading time,Heading time,Heading time(Zhao et al. (2013)),Yellow,Zhao et al. (2013)
6,4248017,4248077,4248017,4248077,HT(Zhao et al. (2013)),HT(Zhao et al. (2013)),DBM29,Heading time,Heading time,Heading time(Zhao et al. (2013)),Yellow,Zhao et al. (2013)
2,4111300,4111300,4101300,4121300,Yld(Zhao(2013)),Yld(Zhao.et.al.(2013)),DBM12.11,biomass yield,Yld,Yld(Zhao_et_al_(2013)),Yellow,Zhao_et_al_(2013)
6,56753000,56753000,56743000,56763000,Yld(Zhao(2013)),Yld(Zhao.et.al.(2013)),DBM55.5,biomass yield,Yld,Yld(Zhao_et_al_(2013)),Yellow,Zhao_et_al_(2013)
