,SNP,ID,Chromosome,Position,Trait.name,PS,Ind.SNP,SUPER,FarmCPU,mrMLM,rrBLUP,GLM,MAF.1.x,PVE.1.y,Gene,chr,start,end,width,strand,dis_start.positon,dis_positon.end
1142,PstI.TP476886,CmD_BI_mm.50,2,55394288,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(C106+4202(1)),,CmD_BI_mm(FarmCPU(1)),,,,0.2123,17.17,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1143,PstI.TP476886,CmD_BI_mm.50,2,55394288,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(C106+4202(1)),,CmD_BI_mm(FarmCPU(1)),,,,0.2123,17.17,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1144,PstI.TP476886,Bcirc_cm.51,2,55394288,Bcirc_cm,Bcirc_cm(PS_N(2);PS_Y(1)),Bcirc_cm(C124+2560(3)),,,Bcirc_cm(ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2097,0,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1145,PstI.TP476886,Bcirc_cm.51,2,55394288,Bcirc_cm,Bcirc_cm(PS_N(2);PS_Y(1)),Bcirc_cm(C124+2560(3)),,,Bcirc_cm(ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2097,0,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1146,PstI.TP476886,Bcirc_cm.51,2,55394288,Bcirc_cm,Bcirc_cm(PS_N(2);PS_Y(1)),Bcirc_cm(C124+2560(3)),,,Bcirc_cm(ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2097,0,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1147,PstI.TP476886,CmD_LI_mm.43,2,55394288,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(mrMLM(1)),,,0.2115,0,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1148,PstI.TP476886,CmD_LI_mm.43,2,55394288,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(mrMLM(1)),,,0.2115,0,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1149,PstI.TP476886,CmD_LI_mm.43,2,55394288,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(mrMLM(1)),,,0.2115,0,Sobic.002G175400.1,Chr02,55392886,55396332,3447,+,-1402,-2044
1150,PstI.TP478050,CmD_BI_mm.51,3,63462498,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(C124+2560(1)),,CmD_BI_mm(FarmCPU(1)),,,,0.06452,21.55,Sobic.003G304200.1,Chr03,63458669,63463023,4355,-,-3829,-525
1152,PstI.TP485051,CmN.175,1,7260226,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(MLM+SUPER(1)),,,,CmN(GLM(1)),0.1699,9.209,Sobic.001G094600.1,Chr01,7257522,7260035,2514,-,-2704,191
1153,PstI.TP485114,CmN.176,9,57032697,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05955,7.397,Sobic.009G229600.2,Chr09,57023498,57032493,8996,-,-9199,204
1154,PstI.TP485114,CmN.176,9,57032697,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05955,7.397,Sobic.009G229700.1,Chr09,57032871,57036097,3227,+,174,-3400
1155,PstI.TP485114,CmN.176,9,57032697,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05955,7.397,Sobic.009G229600.2,Chr09,57023498,57032493,8996,-,-9199,204
1156,PstI.TP485114,CmN.176,9,57032697,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05955,7.397,Sobic.009G229700.1,Chr09,57032871,57036097,3227,+,174,-3400
1157,PstI.TP485114,CmN.176,9,57032697,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05955,7.397,Sobic.009G229600.1,Chr09,57023498,57032493,8996,-,-9199,204
1158,PstI.TP485114,CmN.176,9,57032697,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05955,7.397,Sobic.009G229600.1,Chr09,57023498,57032493,8996,-,-9199,204
1159,PstI.TP485114,Cml_cm.50,9,57032697,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(124+36088im(1)),,,Cml_cm(mrMLM(1)),,,0.209,15.39,Sobic.009G229600.2,Chr09,57023498,57032493,8996,-,-9199,204
1160,PstI.TP485114,Cml_cm.50,9,57032697,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(124+36088im(1)),,,Cml_cm(mrMLM(1)),,,0.209,15.39,Sobic.009G229700.1,Chr09,57032871,57036097,3227,+,174,-3400
1161,PstI.TP485114,Cml_cm.50,9,57032697,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(124+36088im(1)),,,Cml_cm(mrMLM(1)),,,0.209,15.39,Sobic.009G229600.2,Chr09,57023498,57032493,8996,-,-9199,204
1162,PstI.TP485114,Cml_cm.50,9,57032697,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(124+36088im(1)),,,Cml_cm(mrMLM(1)),,,0.209,15.39,Sobic.009G229700.1,Chr09,57032871,57036097,3227,+,174,-3400
1163,PstI.TP485114,Cml_cm.50,9,57032697,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(124+36088im(1)),,,Cml_cm(mrMLM(1)),,,0.209,15.39,Sobic.009G229600.1,Chr09,57023498,57032493,8996,-,-9199,204
1164,PstI.TP485114,Cml_cm.50,9,57032697,Cml_cm,Cml_cm(PS_Y(1)),Cml_cm(124+36088im(1)),,,Cml_cm(mrMLM(1)),,,0.209,15.39,Sobic.009G229600.1,Chr09,57023498,57032493,8996,-,-9199,204
1169,PstI.TP4963,Cml_cm.51,3,65245788,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C106+4202(1)),,Cml_cm(FarmCPU(1)),,,,0.2123,3.197,Sobic.003G326500.1,Chr03,65238666,65248550,9885,+,-7122,-2762
1172,PstI.TP504809,Bcirc_cm.53,4,5155593,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(124+36088im(1)),Bcirc_cm(MLM+SUPER(1)),,,,,0.3979,21.59,Sobic.004G063900.1,Chr04,5155109,5156644,1536,+,-484,-1051
1173,PstI.TP504809,Bcirc_cm.53,4,5155593,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(124+36088im(1)),Bcirc_cm(MLM+SUPER(1)),,,,,0.3979,21.59,Sobic.004G063900.1,Chr04,5155109,5156644,1536,+,-484,-1051
1174,PstI.TP504809,CmN.178,4,5155593,CmN,CmN(PS_N(2)),CmN(C124+2560(2)),,,CmN(ISIS EM-BLASSO(1)pKWmEB(1)),,,0.3952,15.29,Sobic.004G063900.1,Chr04,5155109,5156644,1536,+,-484,-1051
1175,PstI.TP504809,CmN.178,4,5155593,CmN,CmN(PS_N(2)),CmN(C124+2560(2)),,,CmN(ISIS EM-BLASSO(1)pKWmEB(1)),,,0.3952,15.29,Sobic.004G063900.1,Chr04,5155109,5156644,1536,+,-484,-1051
1177,PstI.TP510424,CmD_BI_mm.53,10,7091437,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(C116+3293(1)),,CmD_BI_mm(FarmCPU(1)),,,,0.1293,10.06,Sobic.010G083050.1,Chr10,7091012,7092894,1883,-,-425,-1457
1180,PstI.TP521834,CmN.179,4,53924496,CmN,CmN(PS_N(1);PS_Y(3)),CmN(C106+4202(4)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,CmN(mrMLM(1)),,CmN(GLM(1)),0.0721,23.77,Sobic.004G187100.3,Chr04,53919932,53926437,6506,-,-4564,-1941
1181,PstI.TP521834,CmN.179,4,53924496,CmN,CmN(PS_N(1);PS_Y(3)),CmN(C106+4202(4)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,CmN(mrMLM(1)),,CmN(GLM(1)),0.0721,23.77,Sobic.004G187100.4,Chr04,53919932,53926437,6506,-,-4564,-1941
1182,PstI.TP521834,CmN.179,4,53924496,CmN,CmN(PS_N(1);PS_Y(3)),CmN(C106+4202(4)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,CmN(mrMLM(1)),,CmN(GLM(1)),0.0721,23.77,Sobic.004G187100.2,Chr04,53919932,53926437,6506,-,-4564,-1941
1183,PstI.TP521834,CmN.179,4,53924496,CmN,CmN(PS_N(1);PS_Y(3)),CmN(C106+4202(4)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,CmN(mrMLM(1)),,CmN(GLM(1)),0.0721,23.77,Sobic.004G187100.1,Chr04,53919932,53926437,6506,-,-4564,-1941
1184,PstI.TP53013,CmN.180,9,59327122,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.07481,8.593,Sobic.009G259900.1,Chr09,59321024,59328186,7163,+,-6098,-1064
1186,PstI.TP532345,CmN.182,9,38275195,CmN,CmN(PS_Y(3)),CmN(C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(1)),,,,,0.05645,3.37,Sobic.009G099100.5,Chr09,38276165,38281509,5345,-,970,-6314
1187,PstI.TP532345,CmN.182,9,38275195,CmN,CmN(PS_Y(3)),CmN(C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(1)),,,,,0.05645,3.37,Sobic.009G099100.1,Chr09,38276165,38281496,5332,-,970,-6301
1188,PstI.TP532345,CmN.182,9,38275195,CmN,CmN(PS_Y(3)),CmN(C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(1)),,,,,0.05645,3.37,Sobic.009G099100.3,Chr09,38276165,38281484,5320,-,970,-6289
1189,PstI.TP532345,CmN.182,9,38275195,CmN,CmN(PS_Y(3)),CmN(C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(1)),,,,,0.05645,3.37,Sobic.009G099100.4,Chr09,38276165,38281242,5078,-,970,-6047
1190,PstI.TP532345,CmN.182,9,38275195,CmN,CmN(PS_Y(3)),CmN(C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(1)),,,,,0.05645,3.37,Sobic.009G099000.1,Chr09,38258489,38275612,17124,+,-16706,-417
1191,PstI.TP532345,CmN.182,9,38275195,CmN,CmN(PS_Y(3)),CmN(C116+3293(1);C124+2560(2)),CmN(CMLM+SUPER(2)MLM+SUPER(1)),,,,,0.05645,3.37,Sobic.009G099100.2,Chr09,38276165,38281509,5345,-,970,-6314
1192,PstI.TP53685,CmN.183,8,15754213,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),CmN(MLM+SUPER(1)),,,,,0.1179,2,Sobic.008G082800.2,Chr08,15752370,15754852,2483,-,-1843,-639
1193,PstI.TP53685,CmN.183,8,15754213,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),CmN(MLM+SUPER(1)),,,,,0.1179,2,Sobic.008G082800.1,Chr08,15752370,15754852,2483,-,-1843,-639
1194,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.10,Chr01,78162706,78168589,5884,-,649,-6532
1195,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514400.1,Chr01,78160422,78162432,2011,+,-1635,-375
1196,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.2,Chr01,78162706,78168595,5890,-,649,-6538
1197,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.7,Chr01,78162706,78168624,5919,-,649,-6567
1198,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.3,Chr01,78162706,78168567,5862,-,649,-6510
1199,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.9,Chr01,78162706,78168598,5893,-,649,-6541
1200,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.8,Chr01,78162706,78168598,5893,-,649,-6541
1201,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.6,Chr01,78162706,78168571,5866,-,649,-6514
1202,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.5,Chr01,78162706,78168572,5867,-,649,-6515
1203,PstI.TP537292,CCirc_cm.36,1,78162057,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,,CCirc_cm(FASTmrMLM(1)),,,0.2773,4.07,Sobic.001G514500.4,Chr01,78162706,78168595,5890,-,649,-6538
1204,PstI.TP541255,CmN.184,10,53477961,CmN,CmN(PS_N(1)),CmN(124+36088im(1)),,CmN(FarmCPU(1)),,,,0.05935,1.511,Sobic.010G192600.1,Chr10,53477729,53484983,7255,+,-232,-7022
1205,PstI.TP541255,CmN.184,10,53477961,CmN,CmN(PS_N(1)),CmN(124+36088im(1)),,CmN(FarmCPU(1)),,,,0.05935,1.511,Sobic.010G192600.2,Chr10,53477729,53481217,3489,+,-232,-3256
1206,PstI.TP5429,CmD_BI_mm.54,2,74605041,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(124+36088im(1)),,CmD_BI_mm(FarmCPU(1)),,,,0.2011,0.7893,Sobic.002G393266.1,Chr02,74604422,74609738,5317,+,-619,-4697
1207,PstI.TP543083,CmN.185,7,7619505,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(CMLM+SUPER(1)),,,,CmN(GLM(1)),0.2048,6.796,Sobic.007G068300.1,Chr07,7617494,7620027,2534,+,-2011,-522
1208,PstI.TP547023,CmN.186,2,75564773,CmN,CmN(PS_Y(2)),CmN(C124+2560(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.06855,0.5266,Sobic.002G405800.1,Chr02,75554537,75564924,10388,-,-10236,-151
1209,PstI.TP547023,CmN.186,2,75564773,CmN,CmN(PS_Y(2)),CmN(C124+2560(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.06855,0.5266,Sobic.002G405800.2,Chr02,75554537,75564924,10388,-,-10236,-151
1210,PstI.TP548121,Bcirc_cm.55,9,58253929,Bcirc_cm,Bcirc_cm(PS_N(1)),Bcirc_cm(C106+4202(1)),,Bcirc_cm(FarmCPU(1)),,,,0.06132,0.1839,Sobic.009G247100.1,Chr09,58252379,58255448,3070,+,-1550,-1519
1211,PstI.TP55941,Cml_cm.52,6,51146867,Cml_cm,Cml_cm(PS_Y(3)),Cml_cm(C106+4202(1);C124+2560(2)),,,Cml_cm(FASTmrMLM(1)mrMLM(1)pKWmEB(1)),,,0.2596,21.27,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1212,PstI.TP55941,Cml_cm.52,6,51146867,Cml_cm,Cml_cm(PS_Y(3)),Cml_cm(C106+4202(1);C124+2560(2)),,,Cml_cm(FASTmrMLM(1)mrMLM(1)pKWmEB(1)),,,0.2596,21.27,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1213,PstI.TP55941,Cml_cm.52,6,51146867,Cml_cm,Cml_cm(PS_Y(3)),Cml_cm(C106+4202(1);C124+2560(2)),,,Cml_cm(FASTmrMLM(1)mrMLM(1)pKWmEB(1)),,,0.2596,21.27,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1214,PstI.TP55941,Cml_cm.52,6,51146867,Cml_cm,Cml_cm(PS_Y(3)),Cml_cm(C106+4202(1);C124+2560(2)),,,Cml_cm(FASTmrMLM(1)mrMLM(1)pKWmEB(1)),,,0.2596,21.27,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1215,PstI.TP55941,Cml_cm.52,6,51146867,Cml_cm,Cml_cm(PS_Y(3)),Cml_cm(C106+4202(1);C124+2560(2)),,,Cml_cm(FASTmrMLM(1)mrMLM(1)pKWmEB(1)),,,0.2596,21.27,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1216,PstI.TP55941,SDW_kg.34,6,51146867,SDW_kg,SDW_kg(PS_N(5);PS_Y(13)),SDW_kg(124+36088im(1);C106+4202(6);C116+3293(4);C124+2560(7)),,SDW_kg(FarmCPU(1)),SDW_kg(FASTmrMLM(3)ISIS EM-BLASSO(5)mrMLM(4)pKWmEB(4)pLARmEB(1)),,,0.2596,31,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1217,PstI.TP55941,SDW_kg.34,6,51146867,SDW_kg,SDW_kg(PS_N(5);PS_Y(13)),SDW_kg(124+36088im(1);C106+4202(6);C116+3293(4);C124+2560(7)),,SDW_kg(FarmCPU(1)),SDW_kg(FASTmrMLM(3)ISIS EM-BLASSO(5)mrMLM(4)pKWmEB(4)pLARmEB(1)),,,0.2596,31,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1218,PstI.TP55941,SDW_kg.34,6,51146867,SDW_kg,SDW_kg(PS_N(5);PS_Y(13)),SDW_kg(124+36088im(1);C106+4202(6);C116+3293(4);C124+2560(7)),,SDW_kg(FarmCPU(1)),SDW_kg(FASTmrMLM(3)ISIS EM-BLASSO(5)mrMLM(4)pKWmEB(4)pLARmEB(1)),,,0.2596,31,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1219,PstI.TP55941,SDW_kg.34,6,51146867,SDW_kg,SDW_kg(PS_N(5);PS_Y(13)),SDW_kg(124+36088im(1);C106+4202(6);C116+3293(4);C124+2560(7)),,SDW_kg(FarmCPU(1)),SDW_kg(FASTmrMLM(3)ISIS EM-BLASSO(5)mrMLM(4)pKWmEB(4)pLARmEB(1)),,,0.2596,31,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1220,PstI.TP55941,SDW_kg.34,6,51146867,SDW_kg,SDW_kg(PS_N(5);PS_Y(13)),SDW_kg(124+36088im(1);C106+4202(6);C116+3293(4);C124+2560(7)),,SDW_kg(FarmCPU(1)),SDW_kg(FASTmrMLM(3)ISIS EM-BLASSO(5)mrMLM(4)pKWmEB(4)pLARmEB(1)),,,0.2596,31,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1221,PstI.TP55941,Yld_kg.38,6,51146867,Yld_kg,Yld_kg(PS_N(3);PS_Y(8)),Yld_kg(C106+4202(5);C116+3293(5);C124+2560(1)),,Yld_kg(FarmCPU(1)),Yld_kg(FASTmrMLM(2)ISIS EM-BLASSO(3)mrMLM(2)pKWmEB(3)),,,0.2596,23.92,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1222,PstI.TP55941,Yld_kg.38,6,51146867,Yld_kg,Yld_kg(PS_N(3);PS_Y(8)),Yld_kg(C106+4202(5);C116+3293(5);C124+2560(1)),,Yld_kg(FarmCPU(1)),Yld_kg(FASTmrMLM(2)ISIS EM-BLASSO(3)mrMLM(2)pKWmEB(3)),,,0.2596,23.92,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1223,PstI.TP55941,Yld_kg.38,6,51146867,Yld_kg,Yld_kg(PS_N(3);PS_Y(8)),Yld_kg(C106+4202(5);C116+3293(5);C124+2560(1)),,Yld_kg(FarmCPU(1)),Yld_kg(FASTmrMLM(2)ISIS EM-BLASSO(3)mrMLM(2)pKWmEB(3)),,,0.2596,23.92,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1224,PstI.TP55941,Yld_kg.38,6,51146867,Yld_kg,Yld_kg(PS_N(3);PS_Y(8)),Yld_kg(C106+4202(5);C116+3293(5);C124+2560(1)),,Yld_kg(FarmCPU(1)),Yld_kg(FASTmrMLM(2)ISIS EM-BLASSO(3)mrMLM(2)pKWmEB(3)),,,0.2596,23.92,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1225,PstI.TP55941,Yld_kg.38,6,51146867,Yld_kg,Yld_kg(PS_N(3);PS_Y(8)),Yld_kg(C106+4202(5);C116+3293(5);C124+2560(1)),,Yld_kg(FarmCPU(1)),Yld_kg(FASTmrMLM(2)ISIS EM-BLASSO(3)mrMLM(2)pKWmEB(3)),,,0.2596,23.92,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1226,PstI.TP55941,CmD_LI_mm.45,6,51146867,CmD_LI_mm,CmD_LI_mm(PS_Y(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(ISIS EM-BLASSO(1)),,,0.2547,7.24,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1227,PstI.TP55941,CmD_LI_mm.45,6,51146867,CmD_LI_mm,CmD_LI_mm(PS_Y(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(ISIS EM-BLASSO(1)),,,0.2547,7.24,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1228,PstI.TP55941,CmD_LI_mm.45,6,51146867,CmD_LI_mm,CmD_LI_mm(PS_Y(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(ISIS EM-BLASSO(1)),,,0.2547,7.24,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1229,PstI.TP55941,CmD_LI_mm.45,6,51146867,CmD_LI_mm,CmD_LI_mm(PS_Y(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(ISIS EM-BLASSO(1)),,,0.2547,7.24,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1230,PstI.TP55941,CmD_LI_mm.45,6,51146867,CmD_LI_mm,CmD_LI_mm(PS_Y(1)),CmD_LI_mm(C106+4202(1)),,,CmD_LI_mm(ISIS EM-BLASSO(1)),,,0.2547,7.24,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1231,PstI.TP55941,CCirc_cm.37,6,51146867,CCirc_cm,CCirc_cm(PS_Y(5)),CCirc_cm(C106+4202(3);C116+3293(1);C124+2560(1)),CCirc_cm(CMLM+SUPER(1)),,CCirc_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2549,18.91,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1232,PstI.TP55941,CCirc_cm.37,6,51146867,CCirc_cm,CCirc_cm(PS_Y(5)),CCirc_cm(C106+4202(3);C116+3293(1);C124+2560(1)),CCirc_cm(CMLM+SUPER(1)),,CCirc_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2549,18.91,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1233,PstI.TP55941,CCirc_cm.37,6,51146867,CCirc_cm,CCirc_cm(PS_Y(5)),CCirc_cm(C106+4202(3);C116+3293(1);C124+2560(1)),CCirc_cm(CMLM+SUPER(1)),,CCirc_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2549,18.91,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1234,PstI.TP55941,CCirc_cm.37,6,51146867,CCirc_cm,CCirc_cm(PS_Y(5)),CCirc_cm(C106+4202(3);C116+3293(1);C124+2560(1)),CCirc_cm(CMLM+SUPER(1)),,CCirc_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2549,18.91,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1235,PstI.TP55941,CCirc_cm.37,6,51146867,CCirc_cm,CCirc_cm(PS_Y(5)),CCirc_cm(C106+4202(3);C116+3293(1);C124+2560(1)),CCirc_cm(CMLM+SUPER(1)),,CCirc_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)pKWmEB(2)),,,0.2549,18.91,Sobic.006G150100.1,Chr06,51145123,51147729,2607,+,-1744,-862
1236,PstI.TP570804,CmN.187,4,4364673,CmN,CmN(PS_Y(2)),CmN(C106+4202(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3585,0.2823,Sobic.004G053600.6,Chr04,4363605,4365472,1868,+,-1068,-799
1237,PstI.TP570804,CmN.187,4,4364673,CmN,CmN(PS_Y(2)),CmN(C106+4202(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3585,0.2823,Sobic.004G053600.4,Chr04,4363605,4365607,2003,+,-1068,-934
1238,PstI.TP570804,CmN.187,4,4364673,CmN,CmN(PS_Y(2)),CmN(C106+4202(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3585,0.2823,Sobic.004G053700.1,Chr04,4365616,4367727,2112,-,943,-3054
1239,PstI.TP570804,CmN.187,4,4364673,CmN,CmN(PS_Y(2)),CmN(C106+4202(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3585,0.2823,Sobic.004G053600.2,Chr04,4363605,4366050,2446,+,-1068,-1377
1240,PstI.TP570804,CmN.187,4,4364673,CmN,CmN(PS_Y(2)),CmN(C106+4202(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3585,0.2823,Sobic.004G053600.1,Chr04,4363605,4365472,1868,+,-1068,-799
1241,PstI.TP570804,CmN.187,4,4364673,CmN,CmN(PS_Y(2)),CmN(C106+4202(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3585,0.2823,Sobic.004G053600.3,Chr04,4363597,4365472,1876,+,-1076,-799
1242,PstI.TP570804,CmN.187,4,4364673,CmN,CmN(PS_Y(2)),CmN(C106+4202(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.3585,0.2823,Sobic.004G053600.5,Chr04,4363605,4365607,2003,+,-1068,-934
