Chrom,Start,End,Start.1,End.1,ID,ID.1,Name,Trait.name,Group2,Group,Colors,Group3
2,67010862,67010862,67010862,67010862,SDW(Current Study),SDW(Current Study),PstI.TP650798,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
2,58286678,58286678,58286678,58286678,SDW(Current Study),SDW(Current Study),PstI.TP993272,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
2,70172526,70172526,70172526,70172526,SDW(Current Study),SDW(Current Study),PstI.TP995173,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,10802480,10802480,10802480,10802480,SDW(Current Study),SDW(Current Study),GFSSContig19553_1853,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,69000501,69000501,69000501,69000501,SDW(Current Study),SDW(Current Study),NsiI.TP128678,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,65443424,65443424,65443424,65443424,SDW(Current Study),SDW(Current Study),PstI.TP1184037,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,19276647,19276647,19276647,19276647,SDW(Current Study),SDW(Current Study),PstI.TP424396,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,3702504,3702504,3702504,3702504,SDW(Current Study),SDW(Current Study),PstI.TP676875,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,60121147,60121147,60121147,60121147,SDW(Current Study),SDW(Current Study),PstI.TP701332,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,55061314,55061314,55061314,55061314,SDW(Current Study),SDW(Current Study),PstI.TP773172,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,69354547,69354547,69354547,69354547,SDW(Current Study),SDW(Current Study),PstI.TP789647,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,58432596,58432596,58432596,58432596,SDW(Current Study),SDW(Current Study),PstI.TP797083,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,64754613,64754613,64754613,64754613,SDW(Current Study),SDW(Current Study),PstI.TP942675,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,63530528,63530528,63530528,63530528,SDW(Current Study),SDW(Current Study),PstI.TP965825,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
4,54844080,54844080,54844080,54844080,SDW(Current Study),SDW(Current Study),PstI.TP1040729,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
4,64452246,64452246,64452246,64452246,SDW(Current Study),SDW(Current Study),PstI.TP6534,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
4,3859798,3859798,3859798,3859798,SDW(Current Study),SDW(Current Study),PstI.TP840657,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
5,16450180,16450180,16450180,16450180,SDW(Current Study),SDW(Current Study),NsiI.TP796495,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
5,70851257,70851257,70851257,70851257,SDW(Current Study),SDW(Current Study),PstI.TP742466,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
5,51809124,51809124,51809124,51809124,SDW(Current Study),SDW(Current Study),PstI.TP977809,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,57836261,57836261,57836261,57836261,SDW(Current Study),SDW(Current Study),NsiI.TP273928,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,56319647,56319647,56319647,56319647,SDW(Current Study),SDW(Current Study),PstI.TP1164091,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,60825902,60825902,60825902,60825902,SDW(Current Study),SDW(Current Study),PstI.TP1193013,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,3914949,3914949,3914949,3914949,SDW(Current Study),SDW(Current Study),PstI.TP434866,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,51146867,51146867,51146867,51146867,SDW(Current Study),SDW(Current Study),PstI.TP55941,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,45615805,45615805,45615805,45615805,SDW(Current Study),SDW(Current Study),PstI.TP745785,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
8,3139123,3139123,3139123,3139123,SDW(Current Study),SDW(Current Study),PstI.TP315072,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,8192109,8192109,8192109,8192109,SDW(Current Study),SDW(Current Study),NsiI.TP811997,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,50004653,50004653,50004653,50004653,SDW(Current Study),SDW(Current Study),PstI.TP1155086,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,57790410,57790410,57790410,57790410,SDW(Current Study),SDW(Current Study),PstI.TP14229,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,7287080,7287080,7287080,7287080,SDW(Current Study),SDW(Current Study),PstI.TP609740,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,1942972,1942972,1942972,1942972,SDW(Current Study),SDW(Current Study),PstI.TP723544,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,52286358,52286358,52286358,52286358,SDW(Current Study),SDW(Current Study),NsiI.TP631452,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,58023898,58023898,58023898,58023898,SDW(Current Study),SDW(Current Study),NsiI.TP717578,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,54500517,54500517,54500517,54500517,SDW(Current Study),SDW(Current Study),PstI.TP117838,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,58959795,58959795,58959795,58959795,SDW(Current Study),SDW(Current Study),PstI.TP360715,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,56833188,56833188,56823188,56843188,stem.diameter(Clark(2016)),stem.diameter(Clark.et.al.(2016)),UIMiscanthus036746,stem dimeter,stem_diameter,stem_diameter(Clark_et_al_(2016)),Magenta,Clark_et_al_(2016)
2,71500114,71500114,71490114,71510114,stems.per.area(Clark(2016)),stems.per.area(Clark.et.al.(2016)),UIMiscanthus038912,stems per area,stems_per_area,stems_per_area(Clark_et_al_(2016)),Magenta,Clark_et_al_(2016)
2,53651277,53651277,53641277,53661277,stems.per.area(Clark(2016)),stems.per.area(Clark.et.al.(2016)),UIMiscanthus054659,stems per area,stems_per_area,stems_per_area(Clark_et_al_(2016)),Magenta,Clark_et_al_(2016)
6,49232193,49232193,49222193,49242193,stems.per.area(Clark(2016)),stems.per.area(Clark.et.al.(2016)),UIMiscanthus015394(PstI.TP784444),stems per area,stems_per_area,stems_per_area(Clark_et_al_(2016)),Magenta,Clark_et_al_(2016)
1,3777098,3780262,3777098,3780262,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb01g004700,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
1,3788682,3795521,3788682,3795521,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb01g004720,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
1,75105097,75112065,75105097,75112065,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb01g044850,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
6,49328610,49330717,49328610,49330717,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb06g020830,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
10,55635934,55642561,55635934,55642561,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb10g026010,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
10,59857228,59860319,59857228,59860319,tallest.stem(Slavov(2014)),tallest.stem(Slavov.et.al.(2014)),Sb10g029835,tallest stem,tallest_stem,tallest_stem(Slavov_et_al_(2014)),Black,Slavov_et_al_(2014)
1,74123200,74123229,74113200,74133229,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP486569,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,77866131,77866184,77856131,77876184,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP549839,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,79380812,79380852,79370812,79390852,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP743891,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,13757251,13757306,13747251,13767306,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP21535,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,79511152,79511194,79501152,79521194,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP504128,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,68081415,68081418,68071415,68091418,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP94114,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,63875851,63875904,63865851,63885904,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP627370,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,69355007,69355037,69345007,69365037,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP406255,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,69257960,69257986,69247960,69267986,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP514214,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,65981221,65981257,65971221,65991257,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP623090,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,57267937,57267957,57257937,57277957,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP631032,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,53058611,53058647,53048611,53068647,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP113107,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,3865245,3865251,3855245,3875251,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP360544,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,67177506,67177516,67167506,67187516,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP752837,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,51515314,51515338,51505314,51525338,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP683573,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,1420158,1420176,1410158,1430176,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP848855,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
5,62673796,62673835,62663796,62683835,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP128975,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
5,57385200,57385246,57375200,57395246,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP1009093,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
6,9087139,9087147,9077139,9097147,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP1071406,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
6,45346764,45346802,45336764,45356802,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP934265,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
7,2347033,2347086,2337033,2357086,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP402502,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
8,58295420,58295434,58285420,58305434,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP522065,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
9,53350628,53350666,53340628,53360666,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP113042,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
10,43096195,43096238,43086195,43106238,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),NsiI.TP789052,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
10,8840430,8840468,8830430,8850468,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP1278615,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
10,57718921,57718955,57708921,57728955,TCmN(Clark(2019)),TCmN(Clark.et.al.(2019)),PstI.TP408230,Total number of culms,TCmN,TCmN(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,63992445,63992469,63982445,64002469,TCmN/A(Clark(2019)),TCmN/A(Clark.et.al.(2019)),PstI.TP213479,Culms per footprint,TCmN/A,TCmN/A(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,17982184,17982247,17972184,17992247,TCmN/A(Clark(2019)),TCmN/A(Clark.et.al.(2019)),PstI.TP26506,Culms per footprint,TCmN/A,TCmN/A(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,63102484,63102501,63092484,63112501,TCmN/A(Clark(2019)),TCmN/A(Clark.et.al.(2019)),PstI.TP265108,Culms per footprint,TCmN/A,TCmN/A(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,67780882,67780901,67770882,67790901,TCmN/A(Clark(2019)),TCmN/A(Clark.et.al.(2019)),NsiI.TP71276,Culms per footprint,TCmN/A,TCmN/A(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,62124582,62124617,62114582,62134617,TCmN/A(Clark(2019)),TCmN/A(Clark.et.al.(2019)),NsiI.TP809203,Culms per footprint,TCmN/A,TCmN/A(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,2367836,6698083,2367836,6698083,TD1(Gifford(2015)),TD1(Gifford.et.al.(2015)),TD1,tiller diameter,tiller_diameter,TD1(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,0,3132600,0,3132600,TD2(Gifford(2015)),TD2(Gifford.et.al.(2015)),TD2,tiller diameter,tiller_diameter,TD2(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
4,56302274,63959499,56302274,63959499,TD3(Gifford(2015)),TD3(Gifford.et.al.(2015)),TD3,tiller diameter,tiller_diameter,TD3(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
9,6635495,48773122,6635495,48773122,TD4(Gifford(2015)),TD4(Gifford.et.al.(2015)),TD4,tiller diameter,tiller_diameter,TD4(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
1,3360402,3360420,3350402,3370420,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP148784,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,59459178,59459219,59449178,59469219,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP207520,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,53059579,53059620,53049579,53069620,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP395258,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,5576257,5576309,5566257,5586309,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP582235,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,68301153,68301193,68291153,68311193,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP878529,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,17685125,17685178,17675125,17695178,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP505162,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,76331901,76331936,76321901,76341936,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP616411,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
2,69816313,69816370,69806313,69826370,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP660927,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,60919492,60919523,60909492,60929523,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP425306,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,6089152,6089172,6079152,6099172,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP1175531,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
3,1935945,1935992,1925945,1945992,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP1253947,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,390298,390322,380298,400322,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP502518,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
4,55526605,55526639,55516605,55536639,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP36158,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
6,50891396,50891417,50881396,50901417,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP682471,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
8,10794784,10794802,10784784,10804802,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP212518,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
9,50389023,50389049,50379023,50399049,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),NsiI.TP798461,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
9,51448734,51448783,51438734,51458783,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP669168,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
10,573144,573164,563144,583164,Yld(Clark(2019)),Yld(Clark.et.al.(2019)),PstI.TP237577,Yield,Yld,Yld(Clark_et_al_(2019)),Blue,Clark_et_al_(2019)
1,3147961,8871969,3147961,8871969,Y4(Gifford(2015)),Y4(Gifford.et.al.(2015)),Y4,yield,Yld,Y4(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,3000000,4994154,3000000,4994154,Y1(Gifford(2015)),Y1(Gifford.et.al.(2015)),Y1,yield,Yld,Y1(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
3,62633062,69829683,62633062,69829683,Y2(Gifford(2015)),Y2(Gifford.et.al.(2015)),Y2,yield,Yld,Y2(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
6,54080069,56194502,54080069,56194502,Y3(Gifford(2015)),Y3(Gifford.et.al.(2015)),Y3,yield,Yld,Y3(Gifford_et_al_(2015)),Purple,Gifford_et_al_(2015)
2,4111300,4111300,4101300,4121300,Yld(Zhao(2013)),Yld(Zhao.et.al.(2013)),DBM12.11,biomass yield,Yld,Yld(Zhao_et_al_(2013)),Yellow,Zhao_et_al_(2013)
6,56753000,56753000,56743000,56763000,Yld(Zhao(2013)),Yld(Zhao.et.al.(2013)),DBM55.5,biomass yield,Yld,Yld(Zhao_et_al_(2013)),Yellow,Zhao_et_al_(2013)
1,74820300,74820300,74820300,74820300,Yld(Current Study),Yld(Current Study),GFSSContig15931_175,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,3020815,3020815,3020815,3020815,Yld(Current Study),Yld(Current Study),NsiI.TP307255,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,75748041,75748041,75748041,75748041,Yld(Current Study),Yld(Current Study),NsiI.TP506284,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,76291569,76291569,76291569,76291569,Yld(Current Study),Yld(Current Study),NsiI.TP511244,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,23556111,23556111,23556111,23556111,Yld(Current Study),Yld(Current Study),PstI.TP420365,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,60097068,60097068,60097068,60097068,Yld(Current Study),Yld(Current Study),PstI.TP457393,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,11187262,11187262,11187262,11187262,Yld(Current Study),Yld(Current Study),PstI.TP869093,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
2,13518060,13518060,13518060,13518060,Yld(Current Study),Yld(Current Study),PstI.TP1200270,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
2,61335361,61335361,61335361,61335361,Yld(Current Study),Yld(Current Study),PstI.TP577552,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
2,58286678,58286678,58286678,58286678,Yld(Current Study),Yld(Current Study),PstI.TP993272,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,10802480,10802480,10802480,10802480,Yld(Current Study),Yld(Current Study),GFSSContig19553_1853,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,69000501,69000501,69000501,69000501,Yld(Current Study),Yld(Current Study),NsiI.TP128678,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,63530717,63530717,63530717,63530717,Yld(Current Study),Yld(Current Study),NsiI.TP447144,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,2656013,2656013,2656013,2656013,Yld(Current Study),Yld(Current Study),PstI.TP65271,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,50687892,50687892,50687892,50687892,Yld(Current Study),Yld(Current Study),PstI.TP704244,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,66083753,66083753,66083753,66083753,Yld(Current Study),Yld(Current Study),PstI.TP745674,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,55061314,55061314,55061314,55061314,Yld(Current Study),Yld(Current Study),PstI.TP773172,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,69354547,69354547,69354547,69354547,Yld(Current Study),Yld(Current Study),PstI.TP789647,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,64754613,64754613,64754613,64754613,Yld(Current Study),Yld(Current Study),PstI.TP942675,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,63530528,63530528,63530528,63530528,Yld(Current Study),Yld(Current Study),PstI.TP965825,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,51081160,51081160,51081160,51081160,Yld(Current Study),Yld(Current Study),NsiI.TP566474,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,14235179,14235179,14235179,14235179,Yld(Current Study),Yld(Current Study),NsiI.TP575629,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,59238758,59238758,59238758,59238758,Yld(Current Study),Yld(Current Study),NsiI.TP632086,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,12330408,12330408,12330408,12330408,Yld(Current Study),Yld(Current Study),NsiI.TP827851,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,54844080,54844080,54844080,54844080,Yld(Current Study),Yld(Current Study),PstI.TP1040729,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,59195320,59195320,59195320,59195320,Yld(Current Study),Yld(Current Study),PstI.TP647611,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,64452246,64452246,64452246,64452246,Yld(Current Study),Yld(Current Study),PstI.TP6534,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,3859798,3859798,3859798,3859798,Yld(Current Study),Yld(Current Study),PstI.TP840657,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,57836261,57836261,57836261,57836261,Yld(Current Study),Yld(Current Study),NsiI.TP273928,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,52754787,52754787,52754787,52754787,Yld(Current Study),Yld(Current Study),NsiI.TP514947,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,3182336,3182336,3182336,3182336,Yld(Current Study),Yld(Current Study),NsiI.TP762935,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,57974096,57974096,57974096,57974096,Yld(Current Study),Yld(Current Study),PstI.TP10996,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,3914949,3914949,3914949,3914949,Yld(Current Study),Yld(Current Study),PstI.TP434866,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,51146867,51146867,51146867,51146867,Yld(Current Study),Yld(Current Study),PstI.TP55941,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,45894338,45894338,45894338,45894338,Yld(Current Study),Yld(Current Study),PstI.TP710636,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,45615805,45615805,45615805,45615805,Yld(Current Study),Yld(Current Study),PstI.TP745785,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
7,5395966,5395966,5395966,5395966,Yld(Current Study),Yld(Current Study),GFSSContig18221_1150,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
8,16086302,16086302,16086302,16086302,Yld(Current Study),Yld(Current Study),NsiI.TP308953,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
8,3139123,3139123,3139123,3139123,Yld(Current Study),Yld(Current Study),PstI.TP315072,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
8,58262070,58262070,58262070,58262070,Yld(Current Study),Yld(Current Study),PstI.TP753385,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
9,2876948,2876948,2876948,2876948,Yld(Current Study),Yld(Current Study),NsiI.TP753852,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
9,57790410,57790410,57790410,57790410,Yld(Current Study),Yld(Current Study),PstI.TP14229,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
9,1942972,1942972,1942972,1942972,Yld(Current Study),Yld(Current Study),PstI.TP723544,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
10,52286358,52286358,52286358,52286358,Yld(Current Study),Yld(Current Study),NsiI.TP631452,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
10,6556740,6556740,6556740,6556740,Yld(Current Study),Yld(Current Study),PstI.TP738082,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
5,7018712,15122225,7018712,15122225,YPP(Dong(2017)),YPP(Dong.et.al.(2017)),YPP LG10 31 cM,yield per plant,YPP,YPP(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
5,4870202,64757990,4870202,64757990,YPP(Dong(2017)),YPP(Dong.et.al.(2017)),YPP LG9 50.8 cM,yield per plant,YPP,YPP(Dong_et_al_(2017)),Green,Dong_et_al_(2017)
