"","SNP","Gene","chr","start","end","width","strand"
"PstI.TP2626885","PstI.TP262688","Sobic.004G085900.3","Chr04",7124601,7129228,4628,"-"
"PstI.TP2626886","PstI.TP262688","Sobic.004G086000.1","Chr04",7132525,7136914,4390,"-"
"PstI.TP2654401","PstI.TP265440","Sobic.007G133733.1","Chr07",55686098,55688097,2000,"+"
"PstI.TP2654402","PstI.TP265440","Sobic.007G133700.1","Chr07",55675569,55686484,10916,"-"
"PstI.TP265811","PstI.TP26581","Sobic.006G275800.1","Chr06",60681923,60685603,3681,"+"
"PstI.TP265812","PstI.TP26581","Sobic.006G275600.2","Chr06",60672426,60674641,2216,"-"
"PstI.TP265813","PstI.TP26581","Sobic.006G275600.3","Chr06",60672426,60674641,2216,"-"
"PstI.TP265814","PstI.TP26581","Sobic.006G275600.4","Chr06",60672494,60674640,2147,"-"
"PstI.TP265815","PstI.TP26581","Sobic.006G275700.1","Chr06",60679938,60681762,1825,"-"
"PstI.TP2695661","PstI.TP269566","Sobic.003G307500.1","Chr03",63643425,63644203,779,"+"
"PstI.TP2695662","PstI.TP269566","Sobic.003G307300.1","Chr03",63635907,63636695,789,"-"
"PstI.TP2695663","PstI.TP269566","Sobic.003G307400.1","Chr03",63638335,63639021,687,"-"
"PstI.TP2695664","PstI.TP269566","Sobic.003G307600.2","Chr03",63644246,63646771,2526,"-"
"PstI.TP2695665","PstI.TP269566","Sobic.003G307700.1","Chr03",63653099,63654144,1046,"-"
"PstI.TP2705431","PstI.TP270543","Sobic.006G189100.1","Chr06",54362715,54364589,1875,"+"
"PstI.TP2705432","PstI.TP270543","Sobic.006G189000.2","Chr06",54357583,54361962,4380,"-"
"PstI.TP2705433","PstI.TP270543","Sobic.006G189000.1","Chr06",54357664,54361848,4185,"-"
"PstI.TP2705434","PstI.TP270543","Sobic.006G189200.1","Chr06",54365334,54368925,3592,"-"
"PstI.TP2705435","PstI.TP270543","Sobic.006G189300.1","Chr06",54371771,54373396,1626,"-"
"PstI.TP2705436","PstI.TP270543","Sobic.006G189400.1","Chr06",54375102,54377254,2153,"-"
"PstI.TP2754801","PstI.TP275480","Sobic.007G140900.1","Chr07",56993382,56998511,5130,"+"
"PstI.TP2754802","PstI.TP275480","Sobic.007G140800.1","Chr07",56982870,56987479,4610,"-"
"PstI.TP2766691","PstI.TP276669","Sobic.010G007100.1","Chr10",568840,573374,4535,"+"
"PstI.TP2766692","PstI.TP276669","Sobic.010G007400.1","Chr10",587175,590582,3408,"+"
"PstI.TP2766693","PstI.TP276669","Sobic.010G007200.1","Chr10",573375,575164,1790,"-"
"PstI.TP2766694","PstI.TP276669","Sobic.010G007200.2","Chr10",573375,575164,1790,"-"
"PstI.TP2766695","PstI.TP276669","Sobic.010G007300.1","Chr10",580167,583384,3218,"-"
"PstI.TP2772541","PstI.TP277254","Sobic.009G008701.1","Chr09",808356,809162,807,"+"
"PstI.TP2772542","PstI.TP277254","Sobic.009G008800.1","Chr09",814416,816070,1655,"+"
"PstI.TP2774211","PstI.TP277421","Sobic.001G196000.1","Chr01",17610486,17622072,11587,"+"
"PstI.TP2774212","PstI.TP277421","Sobic.001G196100.1","Chr01",17628606,17632969,4364,"+"
"PstI.TP2802901","PstI.TP280290","Sobic.004G111700.1","Chr04",11032312,11035362,3051,"+"
"PstI.TP2802902","PstI.TP280290","Sobic.004G111700.2","Chr04",11032312,11035362,3051,"+"
"PstI.TP2802903","PstI.TP280290","Sobic.004G111700.4","Chr04",11032312,11035362,3051,"+"
"PstI.TP2802904","PstI.TP280290","Sobic.004G111700.3","Chr04",11032312,11035364,3053,"+"
"PstI.TP2802905","PstI.TP280290","Sobic.004G111900.1","Chr04",11044066,11044338,273,"+"
"PstI.TP2802906","PstI.TP280290","Sobic.004G111800.2","Chr04",11036312,11037382,1071,"-"
"PstI.TP285571","PstI.TP28557","Sobic.004G144500.3","Chr04",43950512,43965866,15355,"-"
"PstI.TP285572","PstI.TP28557","Sobic.004G144500.1","Chr04",43950623,43965866,15244,"-"
"PstI.TP285573","PstI.TP28557","Sobic.004G144500.2","Chr04",43950623,43965866,15244,"-"
"PstI.TP2861311","PstI.TP286131","Sobic.003G045900.1","Chr03",4212218,4214432,2215,"+"
"PstI.TP2861312","PstI.TP286131","Sobic.003G046000.1","Chr03",4217206,4218404,1199,"+"
"PstI.TP2861313","PstI.TP286131","Sobic.003G046200.2","Chr03",4223160,4227056,3897,"-"
"PstI.TP2886411","PstI.TP288641","Sobic.001G251200.1","Chr01",27132607,27148315,15709,"+"
"PstI.TP2886412","PstI.TP288641","Sobic.001G251400.6","Chr01",27152151,27157196,5046,"+"
"PstI.TP2886413","PstI.TP288641","Sobic.001G251400.1","Chr01",27152326,27156786,4461,"+"
"PstI.TP2886414","PstI.TP288641","Sobic.001G251400.3","Chr01",27152497,27157196,4700,"+"
"PstI.TP2886415","PstI.TP288641","Sobic.001G251400.4","Chr01",27152497,27157196,4700,"+"
"PstI.TP2886416","PstI.TP288641","Sobic.001G251400.5","Chr01",27152758,27157196,4439,"+"
"PstI.TP2886417","PstI.TP288641","Sobic.001G251400.2","Chr01",27152818,27157196,4379,"+"
"PstI.TP2886418","PstI.TP288641","Sobic.001G251600.1","Chr01",27167214,27174003,6790,"+"
"PstI.TP2886419","PstI.TP288641","Sobic.001G251600.2","Chr01",27167214,27174003,6790,"+"
"PstI.TP28864110","PstI.TP288641","Sobic.001G251600.6","Chr01",27167214,27174003,6790,"+"
"PstI.TP28864111","PstI.TP288641","Sobic.001G251600.3","Chr01",27167214,27174005,6792,"+"
"PstI.TP28864112","PstI.TP288641","Sobic.001G251600.4","Chr01",27167214,27174005,6792,"+"
"PstI.TP28864113","PstI.TP288641","Sobic.001G251600.5","Chr01",27167214,27174005,6792,"+"
"PstI.TP28864114","PstI.TP288641","Sobic.001G251300.1","Chr01",27148880,27150295,1416,"-"
"PstI.TP28864115","PstI.TP288641","Sobic.001G251500.1","Chr01",27157607,27161128,3522,"-"
"PstI.TP2895591","PstI.TP289559","Sobic.006G193700.1","Chr06",54708343,54709738,1396,"-"
"PstI.TP2895592","PstI.TP289559","Sobic.006G193801.1","Chr06",54710163,54711334,1172,"-"
"PstI.TP2895593","PstI.TP289559","Sobic.006G193900.1","Chr06",54712017,54713179,1163,"-"
"PstI.TP290281","PstI.TP29028","Sobic.006G082250.1","Chr06",45092639,45094943,2305,"+"
"PstI.TP290282","PstI.TP29028","Sobic.006G082300.2","Chr06",45097703,45099844,2142,"+"
"PstI.TP2918491","PstI.TP291849","Sobic.001G073300.1","Chr01",5570905,5573577,2673,"+"
"PstI.TP2918492","PstI.TP291849","Sobic.001G073500.1","Chr01",5579855,5596726,16872,"+"
"PstI.TP2918493","PstI.TP291849","Sobic.001G073150.1","Chr01",5555109,5564896,9788,"-"
"PstI.TP2918494","PstI.TP291849","Sobic.001G073400.1","Chr01",5573810,5575812,2003,"-"
"PstI.TP2973821","PstI.TP297382","Sobic.004G053600.3","Chr04",4363597,4365472,1876,"+"
"PstI.TP2973822","PstI.TP297382","Sobic.004G053600.1","Chr04",4363605,4365472,1868,"+"
"PstI.TP2973823","PstI.TP297382","Sobic.004G053600.6","Chr04",4363605,4365472,1868,"+"
"PstI.TP2973824","PstI.TP297382","Sobic.004G053600.4","Chr04",4363605,4365607,2003,"+"
"PstI.TP2973825","PstI.TP297382","Sobic.004G053600.5","Chr04",4363605,4365607,2003,"+"
"PstI.TP2973826","PstI.TP297382","Sobic.004G053600.2","Chr04",4363605,4366050,2446,"+"
"PstI.TP2973827","PstI.TP297382","Sobic.004G053500.1","Chr04",4351658,4361896,10239,"-"
"PstI.TP2973828","PstI.TP297382","Sobic.004G053700.1","Chr04",4365616,4367727,2112,"-"
"PstI.TP2975471","PstI.TP297547","Sobic.007G051700.1","Chr07",5282384,5291841,9458,"+"
"PstI.TP2975472","PstI.TP297547","Sobic.007G051800.1","Chr07",5299967,5302054,2088,"-"
"PstI.TP2991441","PstI.TP299144","Sobic.002G384800.1","Chr02",73982106,73983598,1493,"+"
"PstI.TP2991442","PstI.TP299144","Sobic.002G384400.1","Chr02",73966177,73967637,1461,"-"
"PstI.TP2991443","PstI.TP299144","Sobic.002G384500.1","Chr02",73970011,73971388,1378,"-"
"PstI.TP2991444","PstI.TP299144","Sobic.002G384600.1","Chr02",73973081,73977138,4058,"-"
"PstI.TP2991445","PstI.TP299144","Sobic.002G384700.2","Chr02",73978981,73982089,3109,"-"
"PstI.TP2997261","PstI.TP299726","Sobic.009G032900.1","Chr09",2978699,2980265,1567,"+"
"PstI.TP2997262","PstI.TP299726","Sobic.009G032700.1","Chr09",2960256,2961761,1506,"-"
"PstI.TP2997263","PstI.TP299726","Sobic.009G032800.1","Chr09",2969346,2970974,1629,"-"
"PstI.TP3028261","PstI.TP302826","Sobic.003G131100.1","Chr03",12299512,12303903,4392,"+"
"PstI.TP3028262","PstI.TP302826","Sobic.003G131100.2","Chr03",12299512,12303903,4392,"+"
"PstI.TP3028263","PstI.TP302826","Sobic.003G131300.1","Chr03",12314277,12316714,2438,"+"
"PstI.TP3028264","PstI.TP302826","Sobic.003G131400.1","Chr03",12316981,12320054,3074,"+"
"PstI.TP3028265","PstI.TP302826","Sobic.003G131200.1","Chr03",12305279,12311226,5948,"-"
"PstI.TP3028266","PstI.TP302826","Sobic.003G131200.2","Chr03",12305279,12311226,5948,"-"
"PstI.TP3028267","PstI.TP302826","Sobic.003G131200.3","Chr03",12305279,12311226,5948,"-"
"PstI.TP3028268","PstI.TP302826","Sobic.003G131200.4","Chr03",12305279,12311226,5948,"-"
"PstI.TP3028269","PstI.TP302826","Sobic.003G131200.5","Chr03",12305279,12311226,5948,"-"
"PstI.TP30282610","PstI.TP302826","Sobic.003G131200.6","Chr03",12305279,12311226,5948,"-"
"PstI.TP303171","PstI.TP30317","Sobic.006G193700.1","Chr06",54708343,54709738,1396,"-"
"PstI.TP303172","PstI.TP30317","Sobic.006G193801.1","Chr06",54710163,54711334,1172,"-"
"PstI.TP303173","PstI.TP30317","Sobic.006G193900.1","Chr06",54712017,54713179,1163,"-"
"PstI.TP3040031","PstI.TP304003","Sobic.009G061200.1","Chr09",6400195,6401363,1169,"+"
"PstI.TP3040032","PstI.TP304003","Sobic.009G061300.1","Chr09",6402850,6406192,3343,"+"
"PstI.TP3040033","PstI.TP304003","Sobic.009G061400.1","Chr09",6406992,6410841,3850,"+"
"PstI.TP3040034","PstI.TP304003","Sobic.009G061500.2","Chr09",6412265,6413611,1347,"+"
"PstI.TP3040035","PstI.TP304003","Sobic.009G061601.1","Chr09",6413672,6423691,10020,"+"
"PstI.TP3080531","PstI.TP308053","Sobic.001G107400.1","Chr01",8326549,8329340,2792,"+"
"PstI.TP3080532","PstI.TP308053","Sobic.001G107400.2","Chr01",8326549,8329340,2792,"+"
"PstI.TP3080533","PstI.TP308053","Sobic.001G107400.3","Chr01",8326869,8329340,2472,"+"
"PstI.TP3080534","PstI.TP308053","Sobic.001G107550.1","Chr01",8335664,8339257,3594,"+"
"PstI.TP3080535","PstI.TP308053","Sobic.001G107500.1","Chr01",8331250,8334555,3306,"-"
"PstI.TP3080536","PstI.TP308053","Sobic.001G107600.1","Chr01",8337014,8341238,4225,"-"
"PstI.TP3080537","PstI.TP308053","Sobic.001G107600.2","Chr01",8337014,8341238,4225,"-"
"PstI.TP3080538","PstI.TP308053","Sobic.001G107600.3","Chr01",8337014,8341238,4225,"-"
"PstI.TP3080611","PstI.TP308061","Sobic.001G315901.1","Chr01",60409272,60410560,1289,"+"
"PstI.TP3080612","PstI.TP308061","Sobic.001G316000.1","Chr01",60411065,60414169,3105,"+"
"PstI.TP3080613","PstI.TP308061","Sobic.001G315800.1","Chr01",60398447,60399691,1245,"-"
"PstI.TP3088681","PstI.TP308868","Sobic.003G186350.1","Chr03",50365653,50368284,2632,"+"
"PstI.TP3088682","PstI.TP308868","Sobic.003G186300.1","Chr03",50355418,50362470,7053,"-"
"PstI.TP3088683","PstI.TP308868","Sobic.003G186400.1","Chr03",50371322,50374617,3296,"-"
"PstI.TP3099851","PstI.TP309985","Sobic.006G125700.1","Chr06",49089672,49099010,9339,"+"
"PstI.TP3099852","PstI.TP309985","Sobic.006G125500.1","Chr06",49075258,49082657,7400,"-"
"PstI.TP3099853","PstI.TP309985","Sobic.006G125500.2","Chr06",49075258,49082657,7400,"-"
"PstI.TP3099854","PstI.TP309985","Sobic.006G125600.1","Chr06",49083720,49087983,4264,"-"
"PstI.TP3121981","PstI.TP312198","Sobic.003G095500.1","Chr03",8369348,8379584,10237,"+"
"PstI.TP3121982","PstI.TP312198","Sobic.003G095600.1","Chr03",8384561,8387235,2675,"-"
"PstI.TP3143261","PstI.TP314326","Sobic.004G022850.2","Chr04",1792421,1796681,4261,"+"
"PstI.TP3143262","PstI.TP314326","Sobic.004G022850.1","Chr04",1792424,1796681,4258,"+"
"PstI.TP3150201","PstI.TP315020","Sobic.001G505600.1","Chr01",77373287,77384062,10776,"+"
"PstI.TP3150202","PstI.TP315020","Sobic.001G505700.1","Chr01",77385365,77387727,2363,"+"
"PstI.TP3150203","PstI.TP315020","Sobic.001G505800.1","Chr01",77391618,77393132,1515,"+"
"PstI.TP3150411","PstI.TP315041","Sobic.003G293700.1","Chr03",62624850,62626460,1611,"-"
"PstI.TP3150412","PstI.TP315041","Sobic.003G293700.2","Chr03",62624867,62626450,1584,"-"
"PstI.TP3150413","PstI.TP315041","Sobic.003G293800.1","Chr03",62631768,62634819,3052,"-"
"PstI.TP3151141","PstI.TP315114","Sobic.001G527600.1","Chr01",79165260,79167685,2426,"+"
"PstI.TP3151142","PstI.TP315114","Sobic.001G527400.1","Chr01",79148921,79150256,1336,"-"
"PstI.TP3151143","PstI.TP315114","Sobic.001G527500.1","Chr01",79152069,79155292,3224,"-"
"PstI.TP3151144","PstI.TP315114","Sobic.001G527550.1","Chr01",79164471,79168144,3674,"-"
"PstI.TP3162651","PstI.TP316265","Sobic.004G283900.1","Chr04",62617908,62622646,4739,"+"
"PstI.TP3162652","PstI.TP316265","Sobic.004G284001.4","Chr04",62623348,62625625,2278,"-"
"PstI.TP3162653","PstI.TP316265","Sobic.004G284001.1","Chr04",62623350,62625625,2276,"-"
"PstI.TP3162654","PstI.TP316265","Sobic.004G284001.3","Chr04",62623350,62625625,2276,"-"
"PstI.TP3162655","PstI.TP316265","Sobic.004G284001.5","Chr04",62623350,62625625,2276,"-"
"PstI.TP3162656","PstI.TP316265","Sobic.004G284001.2","Chr04",62623359,62625625,2267,"-"
"PstI.TP3183381","PstI.TP318338","Sobic.003G350600.1","Chr03",67012040,67019229,7190,"+"
"PstI.TP3183382","PstI.TP318338","Sobic.003G350700.1","Chr03",67021779,67024939,3161,"+"
"PstI.TP3183383","PstI.TP318338","Sobic.003G350800.1","Chr03",67025951,67028277,2327,"-"
"PstI.TP3195711","PstI.TP319571","Sobic.001G146800.1","Chr01",11800864,11809742,8879,"+"
"PstI.TP3195712","PstI.TP319571","Sobic.001G146900.1","Chr01",11810798,11814254,3457,"+"
"PstI.TP3195713","PstI.TP319571","Sobic.001G147000.1","Chr01",11814441,11817198,2758,"-"
"PstI.TP3195714","PstI.TP319571","Sobic.001G147100.1","Chr01",11823321,11827257,3937,"-"
"PstI.TP319701","PstI.TP31970","Sobic.004G272500.1","Chr04",61628099,61629476,1378,"+"
"PstI.TP319702","PstI.TP31970","Sobic.004G272600.1","Chr04",61631367,61635142,3776,"+"
"PstI.TP319703","PstI.TP31970","Sobic.004G272700.1","Chr04",61636902,61641337,4436,"+"
"PstI.TP319704","PstI.TP31970","Sobic.004G272800.4","Chr04",61641580,61644726,3147,"-"
"PstI.TP319705","PstI.TP31970","Sobic.004G272800.5","Chr04",61641580,61644940,3361,"-"
"PstI.TP319706","PstI.TP31970","Sobic.004G272800.7","Chr04",61641580,61644940,3361,"-"
"PstI.TP319707","PstI.TP31970","Sobic.004G272800.6","Chr04",61641580,61644957,3378,"-"
"PstI.TP319708","PstI.TP31970","Sobic.004G272900.1","Chr04",61645518,61651376,5859,"-"
"PstI.TP3239591","PstI.TP323959","Sobic.003G239300.1","Chr03",57873823,57880305,6483,"+"
"PstI.TP3239592","PstI.TP323959","Sobic.003G239400.2","Chr03",57882052,57883369,1318,"+"
"PstI.TP3246161","PstI.TP324616","Sobic.004G092350.1","Chr04",7857936,7859177,1242,"+"
"PstI.TP3246162","PstI.TP324616","Sobic.004G092400.1","Chr04",7864848,7869209,4362,"+"
"PstI.TP3246163","PstI.TP324616","Sobic.004G092300.1","Chr04",7855650,7856323,674,"-"
"PstI.TP3246164","PstI.TP324616","Sobic.004G092500.1","Chr04",7869380,7877707,8328,"-"
"PstI.TP3256691","PstI.TP325669","Sobic.004G339400.1","Chr04",67127259,67130374,3116,"+"
"PstI.TP3256692","PstI.TP325669","Sobic.004G339300.1","Chr04",67119329,67124158,4830,"-"
"PstI.TP3256693","PstI.TP325669","Sobic.004G339500.2","Chr04",67130706,67135454,4749,"-"
"PstI.TP3259581","PstI.TP325958","Sobic.003G209200.1","Chr03",54114156,54121612,7457,"+"
"PstI.TP3259582","PstI.TP325958","Sobic.003G209200.2","Chr03",54114156,54121612,7457,"+"
"PstI.TP3259583","PstI.TP325958","Sobic.003G209300.1","Chr03",54123487,54124582,1096,"+"
"PstI.TP3259584","PstI.TP325958","Sobic.003G209400.1","Chr03",54128812,54132085,3274,"+"
"PstI.TP3259585","PstI.TP325958","Sobic.003G209500.1","Chr03",54134152,54137018,2867,"+"
"PstI.TP3259586","PstI.TP325958","Sobic.003G209600.1","Chr03",54136438,54138163,1726,"-"
"PstI.TP3259587","PstI.TP325958","Sobic.003G209600.2","Chr03",54136438,54138163,1726,"-"
"PstI.TP3260191","PstI.TP326019","Sobic.010G037500.1","Chr10",3001972,3002742,771,"+"
"PstI.TP3260192","PstI.TP326019","Sobic.010G037600.1","Chr10",3004743,3008768,4026,"+"
"PstI.TP3260193","PstI.TP326019","Sobic.010G037701.1","Chr10",3011885,3012734,850,"+"
"PstI.TP3260194","PstI.TP326019","Sobic.010G037901.1","Chr10",3018269,3019438,1170,"+"
"PstI.TP3260195","PstI.TP326019","Sobic.010G037800.1","Chr10",3014472,3016127,1656,"-"
"PstI.TP3313021","PstI.TP331302","Sobic.006G188900.1","Chr06",54343685,54347919,4235,"-"
"PstI.TP3313022","PstI.TP331302","Sobic.006G188900.2","Chr06",54343685,54347919,4235,"-"
"PstI.TP3321101","PstI.TP332110","Sobic.002G358450.1","Chr02",72087569,72088192,624,"+"
"PstI.TP3321102","PstI.TP332110","Sobic.002G358500.1","Chr02",72088791,72092271,3481,"+"
"PstI.TP3321103","PstI.TP332110","Sobic.002G358600.1","Chr02",72096041,72098767,2727,"+"
"PstI.TP3321104","PstI.TP332110","Sobic.002G358400.1","Chr02",72084656,72088503,3848,"-"
"PstI.TP3328451","PstI.TP332845","Sobic.003G362800.1","Chr03",68026375,68029439,3065,"+"
"PstI.TP3328452","PstI.TP332845","Sobic.003G363000.3","Chr03",68034064,68038469,4406,"+"
"PstI.TP3328453","PstI.TP332845","Sobic.003G363000.4","Chr03",68034064,68038562,4499,"+"
"PstI.TP3328454","PstI.TP332845","Sobic.003G363000.2","Chr03",68034300,68039620,5321,"+"
"PstI.TP3328455","PstI.TP332845","Sobic.003G363000.1","Chr03",68034370,68038559,4190,"+"
"PstI.TP3328456","PstI.TP332845","Sobic.003G363100.2","Chr03",68040489,68042491,2003,"+"
"PstI.TP3328457","PstI.TP332845","Sobic.003G363100.1","Chr03",68040489,68042813,2325,"+"
"PstI.TP3328458","PstI.TP332845","Sobic.003G362900.1","Chr03",68028967,68034450,5484,"-"
"PstI.TP3328459","PstI.TP332845","Sobic.003G363200.2","Chr03",68047915,68053124,5210,"-"
"PstI.TP3329391","PstI.TP332939","Sobic.005G148700.1","Chr05",61671888,61672608,721,"-"
"PstI.TP3329392","PstI.TP332939","Sobic.005G148900.1","Chr05",61680760,61681344,585,"-"
"PstI.TP3341821","PstI.TP334182","Sobic.001G470800.1","Chr01",74358530,74362956,4427,"+"
"PstI.TP3341822","PstI.TP334182","Sobic.001G470900.2","Chr01",74363248,74371001,7754,"+"
"PstI.TP3341823","PstI.TP334182","Sobic.001G470900.3","Chr01",74363248,74371001,7754,"+"
"PstI.TP3341824","PstI.TP334182","Sobic.001G470900.1","Chr01",74365926,74371001,5076,"+"
"PstI.TP337621","PstI.TP33762","Sobic.003G030000.1","Chr03",2693876,2696517,2642,"+"
"PstI.TP337622","PstI.TP33762","Sobic.003G030100.1","Chr03",2696831,2698799,1969,"+"
"PstI.TP337623","PstI.TP33762","Sobic.003G030450.1","Chr03",2708141,2709022,882,"+"
"PstI.TP337624","PstI.TP33762","Sobic.003G030200.1","Chr03",2698832,2700422,1591,"-"
"PstI.TP337625","PstI.TP33762","Sobic.003G030300.1","Chr03",2700423,2705971,5549,"-"
"PstI.TP337626","PstI.TP33762","Sobic.003G030400.1","Chr03",2706278,2709265,2988,"-"
"PstI.TP337627","PstI.TP33762","Sobic.003G030400.2","Chr03",2706278,2709265,2988,"-"
"PstI.TP339012","PstI.TP339012","Sobic.004G134600.1","Chr04",23730325,23731465,1141,"+"
"PstI.TP3394121","PstI.TP339412","Sobic.001G452500.1","Chr01",72909715,72912277,2563,"+"
"PstI.TP3394122","PstI.TP339412","Sobic.001G452600.1","Chr01",72914603,72924526,9924,"+"
"PstI.TP3394123","PstI.TP339412","Sobic.001G452400.1","Chr01",72902342,72904113,1772,"-"
"PstI.TP3448991","PstI.TP344899","Sobic.007G181500.1","Chr07",61478933,61480345,1413,"+"
"PstI.TP3448992","PstI.TP344899","Sobic.007G181701.1","Chr07",61491074,61495299,4226,"+"
"PstI.TP3448993","PstI.TP344899","Sobic.007G181600.1","Chr07",61481623,61484493,2871,"-"
"PstI.TP3448994","PstI.TP344899","Sobic.007G181600.2","Chr07",61481623,61484493,2871,"-"
"PstI.TP3454231","PstI.TP345423","Sobic.004G108600.2","Chr04",10479452,10480571,1120,"+"
"PstI.TP3454232","PstI.TP345423","Sobic.004G108700.1","Chr04",10489156,10489805,650,"+"
"PstI.TP3454233","PstI.TP345423","Sobic.004G108501.1","Chr04",10474140,10476530,2391,"-"
"PstI.TP3466361","PstI.TP346636","Sobic.001G056400.1","Chr01",4235298,4237343,2046,"+"
"PstI.TP3466362","PstI.TP346636","Sobic.001G056300.1","Chr01",4224166,4228449,4284,"-"
"PstI.TP3466363","PstI.TP346636","Sobic.001G056300.2","Chr01",4224166,4228450,4285,"-"
"PstI.TP3476481","PstI.TP347648","Sobic.004G035000.1","Chr04",2825467,2828762,3296,"+"
"PstI.TP3476482","PstI.TP347648","Sobic.004G035100.1","Chr04",2829399,2833409,4011,"+"
"PstI.TP3476483","PstI.TP347648","Sobic.004G035200.1","Chr04",2837130,2841378,4249,"+"
"PstI.TP3476484","PstI.TP347648","Sobic.004G035300.1","Chr04",2841635,2850907,9273,"-"
"PstI.TP3481211","PstI.TP348121","Sobic.010G106800.2","Chr10",10322498,10324579,2082,"+"
"PstI.TP3481212","PstI.TP348121","Sobic.010G106700.1","Chr10",10316171,10317656,1486,"-"
"PstI.TP3502641","PstI.TP350264","Sobic.008G032701.1","Chr08",2907173,2921312,14140,"+"
"PstI.TP3502642","PstI.TP350264","Sobic.008G032400.1","Chr08",2894577,2895954,1378,"-"
"PstI.TP3502643","PstI.TP350264","Sobic.008G032400.3","Chr08",2894644,2895954,1311,"-"
"PstI.TP3502644","PstI.TP350264","Sobic.008G032500.1","Chr08",2895929,2903460,7532,"-"
"PstI.TP3502645","PstI.TP350264","Sobic.008G032600.1","Chr08",2903619,2906189,2571,"-"
"PstI.TP3505851","PstI.TP350585","Sobic.004G019100.1","Chr04",1510543,1513416,2874,"+"
"PstI.TP3505852","PstI.TP350585","Sobic.004G019200.1","Chr04",1514107,1533165,19059,"+"
"PstI.TP3528461","PstI.TP352846","Sobic.001G439050.1","Chr01",71716087,71716371,285,"+"
"PstI.TP3528462","PstI.TP352846","Sobic.001G439100.1","Chr01",71716372,71719110,2739,"-"
"PstI.TP3528463","PstI.TP352846","Sobic.001G439100.2","Chr01",71716980,71719110,2131,"-"
"PstI.TP3538031","PstI.TP353803","Sobic.001G525200.1","Chr01",78938300,78938734,435,"-"
"PstI.TP3538032","PstI.TP353803","Sobic.001G525300.2","Chr01",78946703,78948020,1318,"-"
"PstI.TP3599421","PstI.TP359942","Sobic.002G212000.1","Chr02",60448411,60451866,3456,"+"
"PstI.TP3599422","PstI.TP359942","Sobic.002G212000.2","Chr02",60448411,60451866,3456,"+"
"PstI.TP3599423","PstI.TP359942","Sobic.002G212100.1","Chr02",60454861,60455265,405,"+"
"PstI.TP3599424","PstI.TP359942","Sobic.002G212200.1","Chr02",60461593,60464163,2571,"-"
"PstI.TP3599425","PstI.TP359942","Sobic.002G212200.2","Chr02",60461593,60464163,2571,"-"
