"","X","SNP","Gene","Chromosome","Position","Grand.Total","PS","Ind.SNP","Heading_1","Heading_50","Flowering_1","Flowering_50","PCA","SUPER","FarmCPU","mrMLM.1","mrMLM.2","MAF","PVE","Gene.num","chr","start","end","width","strand","dis_start.positon","dis_positon.end","X.pacId","locusName","transcriptName","peptideName","Pfam","Panther","KOG","ec","KO","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.symbol","rice.defline"
"2418",3922,"PstI.TP543083","Sobic.007G068300",7,7619505,13,"PS_Y(13)","F116+36088im(13)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(4)MLM+SUPER(9)","","","",0.1866,0.9757,1,"Chr07",7617494,7620027,2534,"+",-2011,-522,37936316,"Sobic.007G068300","Sobic.007G068300.1","Sobic.007G068300.1.p","PF12142,PF12143,PF00264","PTHR11474,PTHR11474:SF16","","1.10.3.1","K00422","GO:0055114,GO:0004097,GO:0016491,GO:0008152","","","","LOC_Os01g58100.1",NA,"polyphenol oxidase, putative, expressed"
"2422",3927,"PstI.TP544110","Sobic.007G165200",7,59986998,4,"PS_Y(4)","F116+36088im(4)","HM_1(1)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.243,0.00932,1,"Chr07",59996143,59998135,1993,"-",9145,-11137,37934174,"Sobic.007G165200","Sobic.007G165200.1","Sobic.007G165200.1.p","","","","","","","","","","",NA,""
"2423",3928,"PstI.TP545057","Sobic.003G214850",3,54934171,12,"PS_Y(12)","F116+36088im(12)","HW_1(1);GHW_1(2)","GHW_50(2)","FD_1(1)","FD_50(1);FW_50(1);GFW_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(3)MLM+SUPER(9)","","","",0.192,2.34,1,"Chr03",54923188,54926309,3122,"-",-10983,7862,37912497,"Sobic.003G214850","Sobic.003G214850.1","Sobic.003G214850.1.p","","","","","","","","","","",NA,""
"2429",3940,"PstI.TP548709","Sobic.002G221450",2,61335066,23,"PS_N(23)","F96+4814(19);F106+4185(2);F116+3098(2)","HD_1(1);GHW_1(1)","HD_50(2);GHW_50(2);HW_50(1)","FD_1(1);FW_1(2);FM_1(2)","FD_50(2);FW_50(3);GFW_50(1);FM_50(1)","fprinW(2);fprind(2)","","FarmCPU(16)","FASTmrMLM(4)","pLARmEB(3)",0.07292,20.76,1,"Chr02",61337408,61339673,2266,"+",2342,-4607,37954683,"Sobic.002G221450","Sobic.002G221450.1","Sobic.002G221450.1.p","","","","","","","","","","",NA,""
"2440",3959,"PstI.TP569914","Sobic.005G013901",5,1262747,1,"PS_N(1)","F116+3098(1)","","HW_50(1)","","","","","","","pLARmEB(1)",0.2672,5e-04,1,"Chr05",1250208,1253844,3637,"-",-12539,8903,37924279,"Sobic.005G013901","Sobic.005G013901.1","Sobic.005G013901.1.p","","","","","","","","","","",NA,""
"2445",3969,"PstI.TP572438","Sobic.003G404050",3,71178778,3,"PS_N(2)PS_Y(1)","F116+36088im(3)","","HD_50(1);GHW_50(1)","","","fprind(1)","","","mrMLM(2);FASTmrMLM(1)","",0.1272,8.397,1,"Chr03",71176384,71177662,1279,"+",-2394,1116,37913966,"Sobic.003G404050","Sobic.003G404050.1","Sobic.003G404050.1.p","","","","","","","","","","",NA,""
"2468",3998,"PstI.TP582861","Sobic.003G343000",3,66513476,2,"PS_N(2)","F96+4814(2)","","","FW_1(1);GFW_1(1)","","","","","","pLARmEB(2)",0.0625,0.048,1,"Chr03",66513037,66513854,818,"-",-439,-378,37912810,"Sobic.003G343000","Sobic.003G343000.1","Sobic.003G343000.1.p","","","","","","","","","","LOC_Os01g61360.1",NA,"DEFL4 - Defensin and Defensin-like DEFL family, expressed"
"2469",3999,"PstI.TP582861","Sobic.003G343100",3,66513476,2,"PS_N(2)","F96+4814(2)","","","FW_1(1);GFW_1(1)","","","","","","pLARmEB(2)",0.0625,0.048,2,"Chr03",66515714,66517073,1360,"-",2238,-3597,37914698,"Sobic.003G343100","Sobic.003G343100.2","Sobic.003G343100.2.p","","PTHR35829,PTHR35829:SF2","","","","","","","","LOC_Os01g61370.1",NA,"expressed protein"
"2474",4004,"PstI.TP585913","Sobic.008G130200",8,55579533,1,"PS_N(1)","F96+4814(1)","","GHW_50(1)","","","","","FarmCPU(1)","","",0.1823,2.931,1,"Chr08",55589116,55589800,685,"+",9583,-10267,37928726,"Sobic.008G130200","Sobic.008G130200.1","Sobic.008G130200.1.p","","","","","","","","","","",NA,""
"2479",4018,"PstI.TP590958","Sobic.001G203800",1,18570749,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.3383,0.2836,1,"Chr01",18569975,18572323,2349,"+",-774,-1574,37937532,"Sobic.001G203800","Sobic.001G203800.1","Sobic.001G203800.1.p","PF12274","","","","","","","","","LOC_Os10g22720.1",NA,"expressed protein"
"2483",4027,"PstI.TP59735","Sobic.001G040701",1,3027630,1,"PS_Y(1)","F116+36088im(1)","","GHW_50(1)","","","","CMLM+SUPER(1)","","","",0.3946,4.186,1,"Chr01",3036852,3038472,1621,"-",9222,-10842,37940023,"Sobic.001G040701","Sobic.001G040701.1","Sobic.001G040701.1.p","","","","","","","","","","LOC_Os08g38289.1",NA,"expressed protein"
"2498",4053,"PstI.TP6170","Sobic.006G219900",6,56702797,26,"PS_Y(26)","F116+36088im(26)","HD_1(2);HW_1(2);GHW_1(2);HM_1(1)","","FD_1(2);FW_1(2);GFW_1(2);FM_1(1)","FD_50(1);FW_50(2);GFW_50(2);FM_50(2)","fprinW(2);fprind(1);fprinGW(2)","CMLM+SUPER(12)MLM+SUPER(14)","","","",0.3503,2.255,1,"Chr06",56710912,56714129,3218,"-",8115,-11332,37948635,"Sobic.006G219900","Sobic.006G219900.1","Sobic.006G219900.1.p","","PTHR33065,PTHR33065:SF22","","","","","","","","LOC_Os10g34602.1",NA,"csAtPR5, putative, expressed"
"2504",4065,"PstI.TP621994","Sobic.003G446000",3,74383503,3,"PS_N(3)","F116+36088im(3)","HW_1(1)","","FM_1(1)","","fprinM(1)","","","FASTmrMLM(3)","",0.0129,0,1,"Chr03",74370958,74375275,4318,"+",-12545,8228,37918878,"Sobic.003G446000","Sobic.003G446000.1","Sobic.003G446000.1.p","","","","","","","","","","",NA,""
"2509",4073,"PstI.TP626222","Sobic.001G479850",1,75163481,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.2554,0.1081,1,"Chr01",75163149,75164857,1709,"+",-332,-1376,37937935,"Sobic.001G479850","Sobic.001G479850.1","Sobic.001G479850.1.p","","","","","","","","","","ChrUn.fgenesh.mRNA.22",NA,"expressed protein"
"2520",4100,"PstI.TP629786","Sobic.003G362800",3,68029217,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.06421,0.4632,1,"Chr03",68026375,68029439,3065,"+",-2842,-222,37913346,"Sobic.003G362800","Sobic.003G362800.1","Sobic.003G362800.1.p","","","","","","","","","","",NA,""
"2529",4118,"PstI.TP633054","Sobic.007G015900",7,1390154,6,"PS_Y(6)","F116+36088im(6)","GHW_1(2);HM_1(2)","","GFW_1(2)","","","CMLM+SUPER(3)MLM+SUPER(3)","","","",0.1155,0.1803,1,"Chr07",1389078,1390379,1302,"+",-1076,-225,37936695,"Sobic.007G015900","Sobic.007G015900.1","Sobic.007G015900.1.p","","","","","","","","","","",NA,""
"2530",4119,"PstI.TP633054","Sobic.007G016000",7,1390154,6,"PS_Y(6)","F116+36088im(6)","GHW_1(2);HM_1(2)","","GFW_1(2)","","","CMLM+SUPER(3)MLM+SUPER(3)","","","",0.1155,0.1803,1,"Chr07",1391800,1396124,4325,"+",1646,-5970,37936874,"Sobic.007G016000","Sobic.007G016000.1","Sobic.007G016000.1.p","","","","","","","","","","",NA,""
"2531",4120,"PstI.TP633054","Sobic.007G016100",7,1390154,6,"PS_Y(6)","F116+36088im(6)","GHW_1(2);HM_1(2)","","GFW_1(2)","","","CMLM+SUPER(3)MLM+SUPER(3)","","","",0.1155,0.1803,1,"Chr07",1396782,1397491,710,"+",6628,-7337,37934389,"Sobic.007G016100","Sobic.007G016100.1","Sobic.007G016100.1.p","","","","","","","","","","",NA,""
"2532",4121,"PstI.TP633054","Sobic.007G015800",7,1390154,6,"PS_Y(6)","F116+36088im(6)","GHW_1(2);HM_1(2)","","GFW_1(2)","","","CMLM+SUPER(3)MLM+SUPER(3)","","","",0.1155,0.1803,1,"Chr07",1384691,1385439,749,"-",-5463,4715,37936507,"Sobic.007G015800","Sobic.007G015800.1","Sobic.007G015800.1.p","","","","","","","","","","",NA,""
"2559",4159,"PstI.TP643551","Sobic.003G183850",3,49027360,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.389,0.9104,1,"Chr03",49017218,49018565,1348,"+",-10142,8795,37913338,"Sobic.003G183850","Sobic.003G183850.1","Sobic.003G183850.1.p","PF01476","PTHR33734,PTHR33734:SF4","","","","","","","","LOC_Os01g36550.1",NA,"protein kinase family protein, putative, expressed"
"2564",4169,"PstI.TP650369","Sobic.003G401300",3,70976262,1,"PS_Y(1)","F116+36088im(1)","","GHW_50(1)","","","","MLM+SUPER(1)","","","",0.07834,0.04455,1,"Chr03",70978918,70980155,1238,"+",2656,-3893,37914312,"Sobic.003G401300","Sobic.003G401300.1","Sobic.003G401300.1.p","","","","","","","","","","LOC_Os01g68610.1",NA,"pentatricopeptide repeat protein PPR1106-17, putative, expressed"
"2566",4171,"PstI.TP650369","Sobic.003G401500",3,70976262,1,"PS_Y(1)","F116+36088im(1)","","GHW_50(1)","","","","MLM+SUPER(1)","","","",0.07834,0.04455,1,"Chr03",70986210,70987170,961,"+",9948,-10908,37918188,"Sobic.003G401500","Sobic.003G401500.1","Sobic.003G401500.1.p","","","","","","","","","","LOC_Os01g68800.1",NA,"expressed protein"
"2571",4181,"PstI.TP650956","Sobic.007G108600",7,39090261,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.09872,4.461,1,"Chr07",39092488,39092971,484,"-",2227,-2710,37936291,"Sobic.007G108600","Sobic.007G108600.1","Sobic.007G108600.1.p","","","","","","","","","","",NA,""
"2572",4182,"PstI.TP650956","Sobic.007G108700",7,39090261,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.09872,4.461,1,"Chr07",39094759,39095442,684,"-",4498,-5181,37936292,"Sobic.007G108700","Sobic.007G108700.1","Sobic.007G108700.1.p","","","","","","","","","","LOC_Os08g27020.1",NA,"expressed protein"
"2573",4183,"PstI.TP650956","Sobic.007G108800",7,39090261,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.09872,4.461,1,"Chr07",39096342,39097208,867,"-",6081,-6947,37935375,"Sobic.007G108800","Sobic.007G108800.1","Sobic.007G108800.1.p","","","","","","","","","","",NA,""
"2576",4190,"PstI.TP654004","Sobic.009G026600",9,2357362,1,"PS_N(1)","F116+3098(1)","","GHW_50(1)","","","","","","","pLARmEB(1)",0.1595,4e-04,1,"Chr09",2359969,2360166,198,"-",2607,-2804,37921661,"Sobic.009G026600","Sobic.009G026600.1","Sobic.009G026600.1.p","","","","","","","","","","",NA,""
"2582",4198,"PstI.TP661215","Sobic.003G209300",3,54129611,17,"PS_N(8)PS_Y(9)","F116+36088im(17)","HD_1(2);HW_1(1);HM_1(1)","HD_50(1)","FD_1(2);FW_1(1);GFW_1(1);FM_1(1)","FW_50(1);GFW_50(1)","fprinW(1);fprind(2);fprinGW(1);fprinM(1)","","","mrMLM(1);FASTmrMLM(13)","ISIS EM-BLASSO(2);pLARmEB(1)",0.2198,18.91,1,"Chr03",54123487,54124582,1096,"+",-6124,5029,37913061,"Sobic.003G209300","Sobic.003G209300.1","Sobic.003G209300.1.p","","","","","","","","","","",NA,""
"2584",4200,"PstI.TP661215","Sobic.003G209500",3,54129611,17,"PS_N(8)PS_Y(9)","F116+36088im(17)","HD_1(2);HW_1(1);HM_1(1)","HD_50(1)","FD_1(2);FW_1(1);GFW_1(1);FM_1(1)","FW_50(1);GFW_50(1)","fprinW(1);fprind(2);fprinGW(1);fprinM(1)","","","mrMLM(1);FASTmrMLM(13)","ISIS EM-BLASSO(2);pLARmEB(1)",0.2198,18.91,1,"Chr03",54134152,54137018,2867,"+",4541,-7407,37914784,"Sobic.003G209500","Sobic.003G209500.1","Sobic.003G209500.1.p","","","","","","","","","","",NA,""
"2586",4203,"PstI.TP661829","Sobic.006G082400",6,45153734,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.07276,0.992,1,"Chr06",45141187,45144767,3581,"+",-12547,8967,37948149,"Sobic.006G082400","Sobic.006G082400.1","Sobic.006G082400.1.p","","PTHR36056","","","","","","","","LOC_Os04g35170.1",NA,"expressed protein"
"2588",4205,"PstI.TP661829","Sobic.006G082850",6,45153734,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.07276,0.992,1,"Chr06",45156492,45158024,1533,"+",2758,-4290,37946527,"Sobic.006G082850","Sobic.006G082850.1","Sobic.006G082850.1.p","","PTHR23155,PTHR23155:SF498","","","","","","","","LOC_Os08g39570.1",NA,"Leucine Rich Repeat family protein, expressed"
"2593",4214,"PstI.TP663240","Sobic.006G223850",6,56975360,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.1115,2.209,1,"Chr06",56983511,56986744,3234,"+",8151,-11384,37946416,"Sobic.006G223850","Sobic.006G223850.1","Sobic.006G223850.1.p","","","","","","","","","","LOC_Os12g32480.1",NA,"expressed protein"
"2606",4236,"PstI.TP677745","Sobic.001G075500",1,5751851,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.2351,6.77,1,"Chr01",5755112,5756313,1202,"+",3261,-4462,37943790,"Sobic.001G075500","Sobic.001G075500.1","Sobic.001G075500.1.p","","","","","","","","","","",NA,""
"2607",4237,"PstI.TP677745","Sobic.001G075200",1,5751851,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.2351,6.77,1,"Chr01",5740982,5743945,2964,"-",-10869,7906,37938079,"Sobic.001G075200","Sobic.001G075200.1","Sobic.001G075200.1.p","","","","","","","","","","",NA,""
"2613",4244,"PstI.TP682870","Sobic.009G024133",9,2146242,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.337,3.765,1,"Chr09",2145989,2149169,3181,"+",-253,-2927,37921318,"Sobic.009G024133","Sobic.009G024133.1","Sobic.009G024133.1.p","","","","","","","","","","",NA,""
"2614",4246,"PstI.TP682870","Sobic.009G024166",9,2146242,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.337,3.765,1,"Chr09",2150080,2151836,1757,"+",3838,-5594,37921464,"Sobic.009G024166","Sobic.009G024166.1","Sobic.009G024166.1.p","","PTHR25952,PTHR25952:SF206","","","","","","","","LOC_Os06g46610.1",NA,"retrotransposon protein, putative, unclassified, expressed"
"2620",4256,"PstI.TP688010","Sobic.004G057300",4,4574449,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1515,1.425,1,"Chr04",4582108,4585421,3314,"+",7659,-10972,37929321,"Sobic.004G057300","Sobic.004G057300.1","Sobic.004G057300.1.p","","PTHR34303,PTHR34303:SF1","","","","","","","","LOC_Os01g66670.1",NA,"expressed protein"
"2643",4294,"PstI.TP6990","Sobic.001G527550",1,79172378,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.4543,0.06955,1,"Chr01",79164471,79168144,3674,"-",-7907,4234,37939108,"Sobic.001G527550","Sobic.001G527550.1","Sobic.001G527550.1.p","","","","","","","","","","",NA,""
"2651",4304,"PstI.TP700622","Sobic.007G068300",7,7629673,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.09033,1.209,1,"Chr07",7617494,7620027,2534,"+",-12179,9646,37936316,"Sobic.007G068300","Sobic.007G068300.1","Sobic.007G068300.1.p","PF12142,PF12143,PF00264","PTHR11474,PTHR11474:SF16","","1.10.3.1","K00422","GO:0055114,GO:0004097,GO:0016491,GO:0008152","","","","LOC_Os01g58100.1",NA,"polyphenol oxidase, putative, expressed"
"2652",4305,"PstI.TP700622","Sobic.007G068500",7,7629673,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.09033,1.209,1,"Chr07",7629581,7631904,2324,"+",-92,-2231,37937296,"Sobic.007G068500","Sobic.007G068500.1","Sobic.007G068500.1.p","PF00264,PF12142,PF12143","PTHR11474:SF16,PTHR11474","","1.10.3.1","K00422","GO:0008152,GO:0016491,GO:0004097,GO:0055114","","","","LOC_Os01g58100.1",NA,"polyphenol oxidase, putative, expressed"
"2658",4321,"PstI.TP704102","Sobic.003G413900",3,72097083,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.06264,1.691,1,"Chr03",72103532,72104881,1350,"-",6449,-7798,37914705,"Sobic.003G413900","Sobic.003G413900.1","Sobic.003G413900.1.p","PF05553","PTHR33265,PTHR33265:SF6","","","","","","","","LOC_Os01g70500.1",NA,"expressed protein"
"2660",4323,"PstI.TP705829","Sobic.006G240200",6,58061911,4,"PS_N(2)PS_Y(2)","F116+36088im(4)","HD_1(1);HW_1(1)","HM_50(1)","FM_1(1)","","","","","FASTmrMLM(4)","",0.0991,0.6287,1,"Chr06",58061908,58062678,771,"+",-3,-767,37949146,"Sobic.006G240200","Sobic.006G240200.1","Sobic.006G240200.1.p","","","","","","","","","","LOC_Os04g55490.1",NA,"expressed protein"
"2662",4327,"PstI.TP706479","Sobic.002G115801",2,14264983,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","FM_50(1)","","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.3858,1.334,1,"Chr02",14255821,14258542,2722,"-",-9162,6441,37955406,"Sobic.002G115801","Sobic.002G115801.1","Sobic.002G115801.1.p","PF07762","PTHR33086,PTHR33086:SF12","","","","","","","","LOC_Os03g14310.1",NA,"expressed protein"
"2671",4340,"PstI.TP707030","Sobic.004G205400",4,55665489,4,"PS_Y(4)","F116+36088im(4)","","","GFW_1(1)","FW_50(1);GFW_50(1)","fprinW(1)","MLM+SUPER(4)","","","",0.2731,0.6838,1,"Chr04",55663211,55664477,1267,"-",-2278,1012,37931536,"Sobic.004G205400","Sobic.004G205400.1","Sobic.004G205400.1.p","","","","","","","","","","",NA,""
"2677",4347,"PstI.TP708955","Sobic.004G025500",4,2043677,4,"PS_N(4)","F96+4814(3);F106+4185(1)","","GHW_50(1)","","GFW_50(2)","fprinGW(1)","","FarmCPU(4)","","",0.1042,16.46,1,"Chr04",2047408,2048253,846,"-",3731,-4576,37933329,"Sobic.004G025500","Sobic.004G025500.1","Sobic.004G025500.1.p","","","","","","","","","","",NA,""
"2678",4348,"PstI.TP708955","Sobic.004G025600",4,2043677,4,"PS_N(4)","F96+4814(3);F106+4185(1)","","GHW_50(1)","","GFW_50(2)","fprinGW(1)","","FarmCPU(4)","","",0.1042,16.46,1,"Chr04",2050398,2051079,682,"-",6721,-7402,37931066,"Sobic.004G025600","Sobic.004G025600.1","Sobic.004G025600.1.p","","","","","","","","","","",NA,""
"2687",4362,"PstI.TP716101","Sobic.006G107332",6,47677795,1,"PS_N(1)","F116+3098(1)","","","FM_1(1)","","","","","","pLARmEB(1)",0.2155,0.0222,1,"Chr06",47669209,47671926,2718,"-",-8586,5869,37946934,"Sobic.006G107332","Sobic.006G107332.1","Sobic.006G107332.1.p","","PTHR33087,PTHR33087:SF2","","","","","","","","LOC_Os08g09890.1",NA,"expressed protein"
"2699",4379,"PstI.TP724345","Sobic.005G228650",5,71593518,14,"PS_Y(14)","F116+36088im(14)","GHW_1(2);HM_1(2)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2);FM_50(1)","fprinW(1);fprind(1)","CMLM+SUPER(7)MLM+SUPER(7)","","","",0.3658,2.159,1,"Chr05",71592413,71593514,1102,"-",-1105,4,37924424,"Sobic.005G228650","Sobic.005G228650.1","Sobic.005G228650.1.p","","","","","","","","","","",NA,""
"2700",4380,"PstI.TP724579","Sobic.006G048300",6,33982965,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.08681,1.872,2,"Chr06",33976071,33978900,2830,"+",-6894,4065,37949426,"Sobic.006G048300","Sobic.006G048300.2","Sobic.006G048300.2.p","","","","","","","","","","",NA,""
"2701",4381,"PstI.TP724579","Sobic.006G048500",6,33982965,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.08681,1.872,1,"Chr06",33983488,33986586,3099,"+",523,-3621,37947116,"Sobic.006G048500","Sobic.006G048500.1","Sobic.006G048500.1.p","","","","","","","","","","",NA,""
"2702",4382,"PstI.TP724579","Sobic.006G048600",6,33982965,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.08681,1.872,1,"Chr06",33986587,33988330,1744,"+",3622,-5365,37947514,"Sobic.006G048600","Sobic.006G048600.1","Sobic.006G048600.1.p","","","","","","","","","","",NA,""
"2705",4386,"PstI.TP726225","Sobic.006G244100",6,58406812,2,"PS_Y(2)","F116+36088im(2)","HM_1(1)","","GFW_1(1)","","","MLM+SUPER(2)","","","",0.4739,0.08787,1,"Chr06",58415317,58417264,1948,"+",8505,-10452,37947196,"Sobic.006G244100","Sobic.006G244100.1","Sobic.006G244100.1.p","PF03478","PTHR11102,PTHR11102:SF71","","","","","","","","LOC_Os06g49340.1",NA,"OsFBDUF35 - F-box and DUF domain containing protein, expressed"
"2707",4389,"PstI.TP728172","Sobic.003G068150",3,5787468,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.3554,0.3268,1,"Chr03",5779980,5782718,2739,"-",-7488,4750,37914653,"Sobic.003G068150","Sobic.003G068150.1","Sobic.003G068150.1.p","","","","","","","","","","",NA,""
"2713",4398,"PstI.TP732481","Sobic.003G217566",3,55304067,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.06863,1.222,1,"Chr03",55300595,55304303,3709,"+",-3472,-236,37913138,"Sobic.003G217566","Sobic.003G217566.1","Sobic.003G217566.1.p","","","","","","","","","","",NA,""
"2715",4400,"PstI.TP732481","Sobic.003G217500",3,55304067,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.06863,1.222,1,"Chr03",55295937,55300874,4938,"-",-8130,3193,37915580,"Sobic.003G217500","Sobic.003G217500.1","Sobic.003G217500.1.p","","PTHR13723,PTHR13723:SF175","","","","","","","","LOC_Os01g42510.1",NA,"expressed protein"
"2716",4401,"PstI.TP732481","Sobic.003G217700",3,55304067,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.06863,1.222,3,"Chr03",55313794,55317681,3888,"-",9727,-13614,37916900,"Sobic.003G217700","Sobic.003G217700.3","Sobic.003G217700.3.p","","","","","","","","","","",NA,""
"2722",4414,"PstI.TP734535","Sobic.008G163600",8,59703274,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(1)","FM_50(1)","","CMLM+SUPER(1)MLM+SUPER(4)","","","",0.183,0.109,1,"Chr08",59710220,59711023,804,"+",6946,-7749,37926345,"Sobic.008G163600","Sobic.008G163600.1","Sobic.008G163600.1.p","","","","","","","","","","LOC_Os12g41640.1",NA,"expressed protein"
"2725",4419,"PstI.TP737551","Sobic.006G235900",6,57757179,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.09364,1.282,1,"Chr06",57764954,57765085,132,"+",7775,-7906,37947586,"Sobic.006G235900","Sobic.006G235900.1","Sobic.006G235900.1.p","","","","","","","","","","",NA,""
"2727",4421,"PstI.TP737551","Sobic.006G235801",6,57757179,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.09364,1.282,1,"Chr06",57759838,57762381,2544,"-",2659,-5202,37945658,"Sobic.006G235801","Sobic.006G235801.1","Sobic.006G235801.1.p","","","","","","","","","","",NA,""
"2736",4435,"PstI.TP740179","Sobic.003G095750",3,8414014,2,"PS_N(2)","F96+4814(2)","","","FW_1(1);GFW_1(1)","","","","","","pLARmEB(2)",0.0417,0.0252,1,"Chr03",8412532,8413370,839,"+",-1482,644,37913975,"Sobic.003G095750","Sobic.003G095750.1","Sobic.003G095750.1.p","","","","","","","","","","",NA,""
"2738",4437,"PstI.TP740447","Sobic.007G131500",7,54863441,3,"PS_Y(3)","F116+36088im(3)","","","FW_1(1);GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(1)","","","",0.2843,0.003995,2,"Chr07",54855675,54858171,2497,"+",-7766,5270,37935900,"Sobic.007G131500","Sobic.007G131500.2","Sobic.007G131500.2.p","","PTHR33063,PTHR33063:SF5","","","","","","","","LOC_Os06g13250.1",NA,"hypothetical protein"
"2742",4443,"PstI.TP742379","Sobic.002G247401",2,63540984,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2);HM_1(1)","","GFW_1(2)","","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.3848,3.586,1,"Chr02",63540457,63544301,3845,"-",-527,-3317,37953186,"Sobic.002G247401","Sobic.002G247401.1","Sobic.002G247401.1.p","","","","","","","","","","",NA,""
"2753",4459,"PstI.TP750640","Sobic.003G128525",3,11819956,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.4614,0.2281,1,"Chr03",11819698,11820201,504,"-",-258,-245,37917059,"Sobic.003G128525","Sobic.003G128525.1","Sobic.003G128525.1.p","","","","","","","","","","",NA,""
"2759",4468,"PstI.TP753697","Sobic.004G025500",4,2038364,1,"PS_N(1)","F96+4814(1)","HD_1(1)","","","","","","","","pLARmEB(1)",0.3698,1.55e-06,1,"Chr04",2047408,2048253,846,"-",9044,-9889,37933329,"Sobic.004G025500","Sobic.004G025500.1","Sobic.004G025500.1.p","","","","","","","","","","",NA,""
"2765",4477,"PstI.TP761879","Sobic.003G364950",3,68191140,7,"PS_Y(7)","F116+36088im(7)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1)","fprind(1)","CMLM+SUPER(3)MLM+SUPER(4)","","","",0.06978,0.09056,1,"Chr03",68180745,68181236,492,"-",-10395,9904,37915472,"Sobic.003G364950","Sobic.003G364950.1","Sobic.003G364950.1.p","","","","3.6.5.5","","","","","","",NA,""
