"","X","SNP","Gene","Chromosome","Position","Grand.Total","PS","Ind.SNP","Heading_1","Heading_50","Flowering_1","Flowering_50","PCA","SUPER","FarmCPU","mrMLM.1","mrMLM.2","MAF","PVE","Gene.num","chr","start","end","width","strand","dis_start.positon","dis_positon.end","X.pacId","locusName","transcriptName","peptideName","Pfam","Panther","KOG","ec","KO","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.symbol","rice.defline"
"1350",2322,"PstI.TP1118313","Sobic.008G034000",8,3139823,1,"PS_N(1)","F116+3098(1)","","GHW_50(1)","","","","","","","pLARmEB(1)",0.4871,3e-04,2,"Chr08",3138888,3140962,2075,"-",-935,-1139,37928222,"Sobic.008G034000","Sobic.008G034000.2","Sobic.008G034000.2.p","PF05003","PTHR31371,PTHR31371:SF7","","","","","AT5G51670.1","","Protein of unknown function (DUF668)","LOC_Os12g05180.1",NA,"avr9/Cf-9 rapidly elicited protein, putative, expressed"
"1351",2323,"PstI.TP1119335","Sobic.003G072300",3,6164741,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.06429,3.895,2,"Chr03",6156693,6161687,4995,"+",-8048,3054,37913988,"Sobic.003G072300","Sobic.003G072300.2","Sobic.003G072300.2.p","PF00121","PTHR21139,PTHR21139:SF6","KOG1643","5.3.1.1","K01803","GO:0008152,GO:0004807","AT3G55440.1","ATCTIMC,CYTOTPI,TPI","triosephosphate isomerase","LOC_Os01g05490.1",NA,"triosephosphate isomerase, cytosolic, putative, expressed"
"1352",2324,"PstI.TP1119335","Sobic.003G072400",3,6164741,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.06429,3.895,1,"Chr03",6163563,6167770,4208,"+",-1178,-3029,37913440,"Sobic.003G072400","Sobic.003G072400.1","Sobic.003G072400.1.p","PF14389,PF04784","PTHR23054,PTHR23054:SF22","","","","","AT2G39690.1","","Protein of unknown function, DUF547","LOC_Os01g05480.3",NA,"expressed protein"
"1353",2325,"PstI.TP1119335","Sobic.003G072500",3,6164741,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.06429,3.895,1,"Chr03",6169900,6173901,4002,"+",5159,-9160,37914734,"Sobic.003G072500","Sobic.003G072500.1","Sobic.003G072500.1.p","PF03470,PF03468,PF03469","PTHR21596,PTHR21596:SF22","","","","GO:0031047","AT1G15910.1","","XH/XS domain-containing protein","LOC_Os01g05470.1",NA,"transcription factor X1, putative, expressed"
"1354",2326,"PstI.TP1122217","Sobic.003G037900",3,3554938,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3778,2.207,1,"Chr03",3562773,3566434,3662,"+",7835,-11496,37916010,"Sobic.003G037900","Sobic.003G037900.1","Sobic.003G037900.1.p","PF12874","PTHR23067","KOG4727","","K12848","","AT3G05760.1","","C2H2 and C2HC zinc fingers superfamily protein","LOC_Os03g61640.1",NA,"ZOS3-23 - C2H2 zinc finger protein, expressed"
"1355",2327,"PstI.TP1122217","Sobic.003G037600",3,3554938,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3778,2.207,1,"Chr03",3540829,3545003,4175,"-",-14109,9935,37913704,"Sobic.003G037600","Sobic.003G037600.1","Sobic.003G037600.1.p","PF07847","PTHR22966,PTHR22966:SF1","KOG4281","1.13.11.19","K10712","GO:0055114,GO:0016702","AT5G39890.1","","Protein of unknown function (DUF1637)","LOC_Os01g09030.1",NA,"2-aminoethanethiol dioxygenase, putative, expressed"
"1356",2328,"PstI.TP1122217","Sobic.003G037700",3,3554938,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3778,2.207,4,"Chr03",3546766,3551993,5228,"-",-8172,2945,37917685,"Sobic.003G037700","Sobic.003G037700.4","Sobic.003G037700.4.p","PF00400","PTHR22844,PTHR22844:SF233","KOG1446","","","GO:0005515","AT5G08390.1","","Transducin/WD40 repeat-like superfamily protein","LOC_Os01g09020.1",NA,"WD domain, G-beta repeat domain containing protein, expressed"
"1357",2332,"PstI.TP1122217","Sobic.003G037800",3,3554938,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3778,2.207,1,"Chr03",3554455,3557726,3272,"-",-483,-2788,37912915,"Sobic.003G037800","Sobic.003G037800.1","Sobic.003G037800.1.p","PF02458","PTHR31147:SF5,PTHR31147","","","","GO:0016747","AT3G62160.1","","HXXXD-type acyl-transferase family protein","LOC_Os01g09010.1",NA,"transferase family protein, putative, expressed"
"1359",2334,"PstI.TP1122752","Sobic.002G181700",2,56295956,1,"PS_N(1)","F116+3098(1)","","HW_50(1)","","","","","","","pLARmEB(1)",0.2198,7e-04,2,"Chr02",56295447,56299146,3700,"+",-509,-3190,37955415,"Sobic.002G181700","Sobic.002G181700.2","Sobic.002G181700.2.p","PF12706","PTHR12553,PTHR12553:SF38","","3.1.4.55","","","AT3G13800.1","","Metallo-hydrolase/oxidoreductase superfamily protein","LOC_Os09g19920.1",NA,"metallo-beta-lactamase family protein, putative, expressed"
"1360",2335,"PstI.TP1122752","Sobic.002G181600",2,56295956,1,"PS_N(1)","F116+3098(1)","","HW_50(1)","","","","","","","pLARmEB(1)",0.2198,7e-04,2,"Chr02",56292249,56295502,3254,"-",-3707,454,37953908,"Sobic.002G181600","Sobic.002G181600.2","Sobic.002G181600.2.p","","PTHR35277","","","","","AT5G57000.2","","","LOC_Os09g19910.1",NA,"expressed protein"
"1361",2337,"PstI.TP1122752","Sobic.002G181800",2,56295956,1,"PS_N(1)","F116+3098(1)","","HW_50(1)","","","","","","","pLARmEB(1)",0.2198,7e-04,1,"Chr02",56299329,56304699,5371,"-",3373,-8743,37954476,"Sobic.002G181800","Sobic.002G181800.1","Sobic.002G181800.1.p","PF05199,PF00732","PTHR11552,PTHR11552:SF69","","","K15403","GO:0055114,GO:0016614,GO:0050660,GO:0010430","AT1G72970.1","EDA17,HTH","Glucose-methanol-choline (GMC) oxidoreductase family protein","LOC_Os09g19930.1",NA,"HOTHEAD precursor, putative, expressed"
"1366",2342,"PstI.TP1123713","Sobic.007G077400",7,8942775,1,"PS_Y(1)","F116+36088im(1)","","","FM_1(1)","","","CMLM+SUPER(1)","","","",0.07529,0.5163,1,"Chr07",8931197,8937307,6111,"+",-11578,5468,37936078,"Sobic.007G077400","Sobic.007G077400.1","Sobic.007G077400.1.p","PF00107,PF08240","PTHR11695:SF496,PTHR11695","KOG0025","1.3.1.38","K07512","GO:0008270,GO:0016491,GO:0055114","AT3G45770.1","","Polyketide synthase, enoylreductase family protein","LOC_Os11g01154.4",NA,"dehydrogenase, putative, expressed"
"1367",2344,"PstI.TP1123713","Sobic.007G077466",7,8942775,1,"PS_Y(1)","F116+36088im(1)","","","FM_1(1)","","","CMLM+SUPER(1)","","","",0.07529,0.5163,1,"Chr07",8936871,8940145,3275,"-",-5904,2630,37936516,"Sobic.007G077466","Sobic.007G077466.1","Sobic.007G077466.1.p","PF03106","PTHR31221,PTHR31221:SF27","","","","GO:0043565,GO:0006355,GO:0003700","AT2G37260.1","ATWRKY44,DSL1,TTG2,WRKY44","WRKY family transcription factor family protein","LOC_Os12g01180.1",NA,"WRKY57, expressed"
"1368",2345,"PstI.TP1123713","Sobic.007G077532",7,8942775,1,"PS_Y(1)","F116+36088im(1)","","","FM_1(1)","","","CMLM+SUPER(1)","","","",0.07529,0.5163,1,"Chr07",8941036,8944085,3050,"-",-1739,-1310,37934782,"Sobic.007G077532","Sobic.007G077532.1","Sobic.007G077532.1.p","PF02902","PTHR12606,PTHR12606:SF40","KOG3246","3.4.22.68","K08597","GO:0008234,GO:0006508","AT5G60190.1","","Cysteine proteinases superfamily protein","LOC_Os12g01180.1",NA,"WRKY57, expressed"
"1369",2346,"PstI.TP1123713","Sobic.007G077600",7,8942775,1,"PS_Y(1)","F116+36088im(1)","","","FM_1(1)","","","CMLM+SUPER(1)","","","",0.07529,0.5163,1,"Chr07",8951966,8954334,2369,"-",9191,-11559,37936802,"Sobic.007G077600","Sobic.007G077600.1","Sobic.007G077600.1.p","","PTHR26379,PTHR26379:SF153","","","","","AT3G06190.2","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os08g13000.1",NA,"MBTB20 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed"
"1377",2359,"PstI.TP1126710","Sobic.001G202600",1,18437271,1,"PS_N(1)","F96+4814(1)","","","GFW_1(1)","","","","","","pLARmEB(1)",0.026,0,1,"Chr01",18427598,18431045,3448,"+",-9673,6226,37940320,"Sobic.001G202600","Sobic.001G202600.1","Sobic.001G202600.1.p","PF03807,PF00745,PF05201","PTHR13812,PTHR13812:SF20","","1.2.1.70","K02492","GO:0055114,GO:0050661,GO:0033014,GO:0008883","AT1G58290.1","HEMA1","Glutamyl-tRNA reductase family protein","LOC_Os10g35840.1",NA,"shikimate/quinate 5-dehydrogenase, putative, expressed"
"1378",2360,"PstI.TP1126710","Sobic.001G202700",1,18437271,1,"PS_N(1)","F96+4814(1)","","","GFW_1(1)","","","","","","pLARmEB(1)",0.026,0,1,"Chr01",18434858,18435621,764,"+",-2413,1650,37938605,"Sobic.001G202700","Sobic.001G202700.1","Sobic.001G202700.1.p","","","","","","","","","","LOC_Os02g58000.1",NA,"expressed protein"
"1380",2362,"PstI.TP1126710","Sobic.001G203000",1,18437271,1,"PS_N(1)","F96+4814(1)","","","GFW_1(1)","","","","","","pLARmEB(1)",0.026,0,1,"Chr01",18444609,18447165,2557,"+",7338,-9894,37944290,"Sobic.001G203000","Sobic.001G203000.1","Sobic.001G203000.1.p","PF13599","PTHR14136,PTHR14136:SF11","","","","","AT5G53490.1","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os10g35810.1",NA,"thylakoid lumenal protein, putative, expressed"
"1381",2363,"PstI.TP1126710","Sobic.001G202900",1,18437271,1,"PS_N(1)","F96+4814(1)","","","GFW_1(1)","","","","","","pLARmEB(1)",0.026,0,1,"Chr01",18443100,18443699,600,"-",5829,-6428,37939281,"Sobic.001G202900","Sobic.001G202900.1","Sobic.001G202900.1.p","","PTHR34061","","","","","AT4G10810.1","","","LOC_Os02g58010.1",NA,"expressed protein"
"1382",2364,"PstI.TP1126710","Sobic.001G203100",1,18437271,1,"PS_N(1)","F96+4814(1)","","","GFW_1(1)","","","","","","pLARmEB(1)",0.026,0,1,"Chr01",18447180,18448979,1800,"-",9909,-11708,37940618,"Sobic.001G203100","Sobic.001G203100.1","Sobic.001G203100.1.p","","PTHR26312:SF77,PTHR26312","","","","","AT1G07280.1","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os10g35800.1",NA,"expressed protein"
"1383",2365,"PstI.TP112712","Sobic.008G188700",8,62314513,6,"PS_N(1)PS_Y(5)","F116+36088im(6)","","GHW_50(2);HM_50(1)","","FD_50(1);FM_50(1)","fprind(1)","CMLM+SUPER(2)MLM+SUPER(3)","FarmCPU(1)","","",0.346,2.074,3,"Chr08",62303568,62304607,1040,"+",-10945,9906,37928011,"Sobic.008G188700","Sobic.008G188700.3","Sobic.008G188700.3.p","PF13920","PTHR12313:SF11,PTHR12313","KOG4172","","K10666","","AT1G19310.1","","RING/U-box superfamily protein","LOC_Os12g43930.1",NA,"zinc finger, C3HC4 type domain containing protein, expressed"
"1384",2366,"PstI.TP112712","Sobic.008G188800",8,62314513,6,"PS_N(1)PS_Y(5)","F116+36088im(6)","","GHW_50(2);HM_50(1)","","FD_50(1);FM_50(1)","fprind(1)","CMLM+SUPER(2)MLM+SUPER(3)","FarmCPU(1)","","",0.346,2.074,1,"Chr08",62305417,62311171,5755,"+",-9096,3342,37928075,"Sobic.008G188800","Sobic.008G188800.1","Sobic.008G188800.1.p","PF00515,PF13414,PF12796","PTHR22904,PTHR22904:SF357","KOG4412","","","GO:0005515","AT3G04710.3","","ankyrin repeat family protein","LOC_Os12g43940.1",NA,"ankyrin repeat domain-containing protein, putative, expressed"
"1385",2367,"PstI.TP112712","Sobic.008G188900",8,62314513,6,"PS_N(1)PS_Y(5)","F116+36088im(6)","","GHW_50(2);HM_50(1)","","FD_50(1);FM_50(1)","fprind(1)","CMLM+SUPER(2)MLM+SUPER(3)","FarmCPU(1)","","",0.346,2.074,1,"Chr08",62311403,62316497,5095,"-",-3110,-1984,37928649,"Sobic.008G188900","Sobic.008G188900.1","Sobic.008G188900.1.p","PF05920,PF07526","PTHR11850,PTHR11850:SF132","KOG0773","","","GO:0006355,GO:0003677","AT4G34610.1","BLH6","BEL1-like homeodomain 6","LOC_Os12g43950.2",NA,"homeobox domain containing protein, expressed"
"1389",2372,"PstI.TP1128002","Sobic.002G205600",2,59726913,1,"PS_Y(1)","F116+36088im(1)","","GHW_50(1)","","","","MLM+SUPER(1)","","","",0.2516,2.435,1,"Chr02",59711920,59718888,6969,"-",-14993,8025,37953819,"Sobic.002G205600","Sobic.002G205600.1","Sobic.002G205600.1.p","PF04484","PTHR31807,PTHR31807:SF5","","","","","AT4G30710.1","","Family of unknown function (DUF566) ","LOC_Os09g25500.1",NA,"expressed protein"
"1392",2377,"PstI.TP1128004","Sobic.002G205600",2,59726931,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.2196,2.552,1,"Chr02",59711920,59718888,6969,"-",-15011,8043,37953819,"Sobic.002G205600","Sobic.002G205600.1","Sobic.002G205600.1.p","PF04484","PTHR31807,PTHR31807:SF5","","","","","AT4G30710.1","","Family of unknown function (DUF566) ","LOC_Os09g25500.1",NA,"expressed protein"
"1393",2381,"PstI.TP1128716","Sobic.003G332300",3,65668248,28,"PS_Y(28)","F116+36088im(28)","HD_1(2);HW_1(2);GHW_1(2);HM_1(1)","GHW_50(1)","FD_1(2);FW_1(2);GFW_1(2);FM_1(1)","FD_50(2);FW_50(2);GFW_50(2);FM_50(2)","fprinW(2);fprind(2);fprinGW(1)","CMLM+SUPER(15)MLM+SUPER(13)","","","",0.1193,0.06379,1,"Chr03",65676372,65680453,4082,"+",8124,-12205,37914438,"Sobic.003G332300","Sobic.003G332300.1","Sobic.003G332300.1.p","PF00847","PTHR32467,PTHR32467:SF34","","","","GO:0006355,GO:0003700,GO:0007275","AT3G54320.1","ASML1,ATWRI1,WRI,WRI1","Integrase-type DNA-binding superfamily protein","LOC_Os11g03540.1",NA,"AP2 domain containing protein, expressed"
"1394",2382,"PstI.TP1128716","Sobic.003G332100",3,65668248,28,"PS_Y(28)","F116+36088im(28)","HD_1(2);HW_1(2);GHW_1(2);HM_1(1)","GHW_50(1)","FD_1(2);FW_1(2);GFW_1(2);FM_1(1)","FD_50(2);FW_50(2);GFW_50(2);FM_50(2)","fprinW(2);fprind(2);fprinGW(1)","CMLM+SUPER(15)MLM+SUPER(13)","","","",0.1193,0.06379,1,"Chr03",65656587,65660269,3683,"-",-11661,7979,37912737,"Sobic.003G332100","Sobic.003G332100.1","Sobic.003G332100.1.p","PF01230","PTHR23089,PTHR23089:SF12","KOG3275","","","","AT3G56490.1","HINT1,HIT3","HIS triad family protein 3","LOC_Os01g59750.1",NA,"histidine triad family protein, putative, expressed"
"1395",2383,"PstI.TP1128716","Sobic.003G332200",3,65668248,28,"PS_Y(28)","F116+36088im(28)","HD_1(2);HW_1(2);GHW_1(2);HM_1(1)","GHW_50(1)","FD_1(2);FW_1(2);GFW_1(2);FM_1(1)","FD_50(2);FW_50(2);GFW_50(2);FM_50(2)","fprinW(2);fprind(2);fprinGW(1)","CMLM+SUPER(15)MLM+SUPER(13)","","","",0.1193,0.06379,1,"Chr03",65660270,65665228,4959,"-",-7978,3020,37918303,"Sobic.003G332200","Sobic.003G332200.1","Sobic.003G332200.1.p","PF00170","PTHR22952,PTHR22952:SF178","","","K14432","GO:0043565,GO:0006355,GO:0003700","AT3G56850.1","AREB3,DPBF3","ABA-responsive element binding protein 3","LOC_Os01g59760.1",NA,"bZIP transcription factor, putative, expressed"
"1396",2385,"PstI.TP113313","Sobic.008G116500",8,52654110,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.1275,2.568,1,"Chr08",52649039,52651734,2696,"+",-5071,2376,37927674,"Sobic.008G116500","Sobic.008G116500.1","Sobic.008G116500.1.p","PF03126","PTHR13115,PTHR13115:SF8","KOG2402","","K15178","GO:0003677,GO:0016593,GO:0016570,GO:0006368","AT1G61040.1","VIP5","plus-3 domain-containing protein","LOC_Os12g35030.1",NA,"plus-3 domain containing protein, expressed"
"1397",2386,"PstI.TP113313","Sobic.008G116700",8,52654110,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.1275,2.568,2,"Chr08",52656486,52665574,9089,"+",2376,-11464,37927455,"Sobic.008G116700","Sobic.008G116700.2","Sobic.008G116700.2.p","","PTHR15117","","","","","","","","LOC_Os12g35060.1",NA,"expressed protein"
"1398",2387,"PstI.TP113313","Sobic.008G116400",8,52654110,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.1275,2.568,1,"Chr08",52643796,52646872,3077,"-",-10314,7238,37927997,"Sobic.008G116400","Sobic.008G116400.1","Sobic.008G116400.1.p","PF00550","PTHR20863,PTHR20863:SF29","KOG1748","","","","AT4G25050.1","ACP4","acyl carrier protein 4","LOC_Os12g34890.1",NA,"acyl carrier protein, putative, expressed"
"1399",2388,"PstI.TP113313","Sobic.008G116600",8,52654110,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.1275,2.568,1,"Chr08",52652294,52655164,2871,"-",-1816,-1054,37928737,"Sobic.008G116600","Sobic.008G116600.1","Sobic.008G116600.1.p","PF01676,PF10143","PTHR31209,PTHR31209:SF0","","5.4.2.12","","GO:0046872,GO:0003824,GO:0046537","AT3G30841.1","","Cofactor-independent phosphoglycerate mutase","LOC_Os12g35040.1",NA,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase, putative, expressed"
"1401",2390,"PstI.TP1133231","Sobic.002G123900",2,16502221,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.07422,1.183,2,"Chr02",16497485,16500508,3024,"+",-4736,1713,37949818,"Sobic.002G123900","Sobic.002G123900.2","Sobic.002G123900.2.p","PF00646","PTHR31639,PTHR31639:SF4","","","","GO:0005515","AT1G13570.1","","F-box/RNI-like superfamily protein","LOC_Os06g06600.1",NA,"OsFBX187 - F-box domain containing protein, expressed"
"1404",2395,"PstI.TP1134497","Sobic.001G274400",1,53143016,1,"PS_N(1)","F116+3098(1)","","","","FM_50(1)","","","","","ISIS EM-BLASSO(1)",0.4828,0.9583,1,"Chr01",53141216,53145188,3973,"+",-1800,-2172,37938282,"Sobic.001G274400","Sobic.001G274400.1","Sobic.001G274400.1.p","PF13855,PF00069,PF00560,PF08263","PTHR27000:SF5,PTHR27000","KOG1187","2.7.11.1","","GO:0004672,GO:0005524,GO:0006468,GO:0005515","AT2G01950.1","BRL2,VH1","BRI1-like 2","LOC_Os10g02500.1",NA,"serine/threonine-protein kinase BRI1-like 2 precursor, putative, expressed"
"1405",2397,"PstI.TP1135019","Sobic.006G115400",6,48321116,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.0858,0.591,1,"Chr06",48320732,48322294,1563,"+",-384,-1178,37948111,"Sobic.006G115400","Sobic.006G115400.1","Sobic.006G115400.1.p","PF13912","PTHR26374","","","","","AT5G56200.1","","C2H2 type zinc finger transcription factor family","LOC_Os04g39520.1",NA,"ZOS4-08 - C2H2 zinc finger protein, expressed"
"1407",2399,"PstI.TP1135019","Sobic.006G115466",6,48321116,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.0858,0.591,1,"Chr06",48324509,48326665,2157,"-",3393,-5549,37946394,"Sobic.006G115466","Sobic.006G115466.1","Sobic.006G115466.1.p","","PTHR34562,PTHR34562:SF3","","","","","AT5G56210.1","WIP2","WPP domain interacting protein 2","LOC_Os04g39540.1",NA,"expressed protein"
"1408",2400,"PstI.TP1136919","Sobic.006G031300",6,6739369,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.271,1.295,1,"Chr06",6738643,6743790,5148,"+",-726,-4421,37948072,"Sobic.006G031300","Sobic.006G031300.1","Sobic.006G031300.1.p","PF14543","PTHR13683,PTHR13683:SF357","KOG1339","3.4.23.12","","GO:0006508,GO:0004190","AT4G35880.1","","Eukaryotic aspartyl protease family protein","LOC_Os04g15790.1",NA,"eukaryotic aspartyl protease domain containing protein, expressed"
"1409",2402,"PstI.TP1136919","Sobic.006G031500",6,6739369,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.271,1.295,1,"Chr06",6746160,6746809,650,"+",6791,-7440,37948180,"Sobic.006G031500","Sobic.006G031500.1","Sobic.006G031500.1.p","PF00141","PTHR31517","","1.11.1.7","K00430","GO:0055114,GO:0020037,GO:0006979,GO:0004601","AT5G39580.1","","Peroxidase superfamily protein","LOC_Os06g48030.3",NA,"peroxidase precursor, putative, expressed"
"1410",2403,"PstI.TP1136919","Sobic.006G031400",6,6739369,5,"PS_Y(5)","F116+36088im(5)","GHW_1(2)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.271,1.295,1,"Chr06",6744040,6745770,1731,"-",4671,-6401,37948032,"Sobic.006G031400","Sobic.006G031400.1","Sobic.006G031400.1.p","","PTHR31016,PTHR31016:SF2","","","","","AT4G02800.1","","","LOC_Os04g15800.1",NA,"expressed protein"
"1411",2404,"PstI.TP114049","Sobic.003G224300",3,56021694,2,"PS_N(2)","F116+36088im(2)","GHW_1(1)","","FW_1(1)","","","","FarmCPU(2)","","",0.05323,1.538,1,"Chr03",56029607,56031125,1519,"+",7913,-9431,37914761,"Sobic.003G224300","Sobic.003G224300.1","Sobic.003G224300.1.p","PF00347","PTHR11655,PTHR11655:SF17","","","K02933","GO:0019843,GO:0006412,GO:0005840,GO:0003735","AT2G18400.1","","ribosomal protein L6 family protein","LOC_Os03g51510.3",NA,"ribosomal protein L6, putative, expressed"
"1412",2405,"PstI.TP114049","Sobic.003G224200",3,56021694,2,"PS_N(2)","F116+36088im(2)","GHW_1(1)","","FW_1(1)","","","","FarmCPU(2)","","",0.05323,1.538,1,"Chr03",56021180,56024796,3617,"-",-514,-3102,37913917,"Sobic.003G224200","Sobic.003G224200.1","Sobic.003G224200.1.p","PF00069,PF06760","PTHR23257,PTHR23257:SF432","KOG0192","2.7.12.1","","GO:0006468,GO:0005524,GO:0004672","AT1G64300.2","","Protein kinase family protein","LOC_Os01g43350.1",NA,"protein kinase family protein, putative, expressed"
"1413",2408,"PstI.TP1146105","Sobic.003G156300",3,17294985,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.3806,2.175,1,"Chr03",17285036,17285944,909,"+",-9949,9041,37915096,"Sobic.003G156300","Sobic.003G156300.1","Sobic.003G156300.1.p","","","","","","","","","","LOC_Os01g23705.1",NA,"expressed protein"
"1414",2409,"PstI.TP1146105","Sobic.003G156400",3,17294985,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.3806,2.175,1,"Chr03",17289349,17292640,3292,"+",-5636,2345,37915215,"Sobic.003G156400","Sobic.003G156400.1","Sobic.003G156400.1.p","PF13098,PF07749","PTHR18929,PTHR18929:SF91","KOG0191","5.3.4.1","K09584","GO:0005783","AT2G47470.1","ATPDI11,ATPDIL2-1,MEE30,PDI11,UNE5","thioredoxin family protein","LOC_Os01g23740.1",NA,"OsPDIL2-2 protein disulfide isomerase PDIL2-2, expressed"
"1415",2410,"PstI.TP1146105","Sobic.003G156500",3,17294985,4,"PS_Y(4)","F116+36088im(4)","GHW_1(2);HM_1(1)","","GFW_1(1)","","","CMLM+SUPER(1)MLM+SUPER(3)","","","",0.3806,2.175,1,"Chr03",17294003,17303044,9042,"+",-982,-8059,37917296,"Sobic.003G156500","Sobic.003G156500.1","Sobic.003G156500.1.p","PF00400,PF08145","PTHR17605","","","K14824","GO:0005515,GO:0006364","AT2G40360.1","","Transducin/WD40 repeat-like superfamily protein","LOC_Os07g25440.1",NA,"WD domain, G-beta repeat domain containing protein, expressed"
"1416",2411,"PstI.TP1148284","Sobic.008G118300",8,53065566,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3993,1.617,1,"Chr08",53070840,53073849,3010,"+",5274,-8283,37926976,"Sobic.008G118300","Sobic.008G118300.1","Sobic.008G118300.1.p","","PTHR36759,PTHR36759:SF1","","","","","AT3G21400.1","","","LOC_Os12g35550.2",NA,"expressed protein"
"1417",2413,"PstI.TP1148284","Sobic.008G118200",8,53065566,2,"PS_Y(2)","F116+36088im(2)","GHW_1(2)","","","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3993,1.617,1,"Chr08",53059491,53066424,6934,"-",-6075,-858,37927200,"Sobic.008G118200","Sobic.008G118200.1","Sobic.008G118200.1.p","PF04871,PF04869","PTHR10013","KOG0946","","","GO:0016020,GO:0008565,GO:0006886,GO:0005737,GO:0048280,GO:0000139,GO:0048193","AT3G27530.1","GC6,MAG4","golgin candidate 6","LOC_Os12g35360.1",NA,"vesicle tethering family protein, putative, expressed"
"1418",2415,"PstI.TP115083","Sobic.001G199500",1,18065275,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.1803,2.2,1,"Chr01",18056246,18064194,7949,"+",-9029,1081,37944306,"Sobic.001G199500","Sobic.001G199500.1","Sobic.001G199500.1.p","PF00226,PF11875","PTHR24078,PTHR24078:SF285","","","K09531","","AT2G35720.1","OWL1","DNAJ heat shock N-terminal domain-containing protein","LOC_Os10g36370.1",NA,"heat shock protein DnaJ, putative, expressed"
