"","Name","Chromosome","Position","SRD","rrBLUP.SRD"
"28489","PstI.TP582556",7,63768946,0,1
"15796","NsiI.TP8543",7,63770894,0,1
"23784","PstI.TP272889",7,63795481,0,1
"9228","NsiI.TP509771",7,63795912,0.223247566411956,0.598070572089257
"13992","NsiI.TP746676",7,63800582,0.311015926186851,0.488634440105056
"24045","PstI.TP292181",7,63803602,0.277063417740418,0.528368091326526
"7566","NsiI.TP443564",7,63805273,0.141550765925273,0.721853778450622
"33562","PstI.TP894633",7,63851283,0.405142296906027,0.393421149606932
"703","NsiI.TP118122",7,63855927,0.210185334564777,0.616331926941347
"20361","PstI.TP125348",7,63881820,0.761451851846606,0.173200103878307
"16640","PstI.TP1040833",7,63896724,0,1
"24272","PstI.TP306048",7,63911751,0.741113103166421,0.18150429101994
"19010","PstI.TP1175391",7,63911802,0,1
"4461","NsiI.TP320652",7,63936291,0.0421118095571183,0.907586840940248
"24864","PstI.TP336967",7,63960044,0,1
"649","NsiI.TP115306",7,63989810,0,1
"23100","PstI.TP234444",7,63993635,1.11773709046403,0.0762540490668063
"32115","PstI.TP814417",7,63993858,0.00268719076409942,0.993831617672022
"2852","NsiI.TP228172",7,63997711,0.0051570547084901,0.988195667024218
"2453","NsiI.TP208427",7,64002268,0.00161491522633426,0.996288425257799
"5858","NsiI.TP388807",7,64020446,0.54742718246179,0.283512895568068
"21168","PstI.TP133639",7,64025573,0,1
"9432","NsiI.TP520341",7,64051632,0.929018352504972,0.117755621105836
"13078","NsiI.TP695219",7,64060965,0.455279003536275,0.350526613007289
"4742","NsiI.TP333672",7,64061849,0.195531651276819,0.637482619762713
"10522","NsiI.TP572123",7,64064587,0.0414172827164071,0.909039421484641
"18189","PstI.TP1129550",7,64064610,0.263064064251912,0.545677360435881
"31098","PstI.TP757615",7,64070952,0,1
"34225","PstI.TP932956",7,64071440,0.490923115106191,0.32290657255696
"31076","PstI.TP756165",7,64072184,0.0978054113566561,0.798352314413969
"16991","PstI.TP1059426",7,64073475,0.554269790441777,0.279080960858168
"7671","NsiI.TP449489",7,64098895,0.183017190471159,0.656119294932062
"15733","NsiI.TP833101",7,64098970,0.291473718540402,0.511124008922767
"19175","PstI.TP1183458",7,64102705,0.630049335455335,0.234396252819906
"97","GFSSContig1405_481",7,64118787,0.333968168181774,0.463480889541052
"8820","NsiI.TP4948",7,64126283,0.228196650493494,0.591293833043893
"10337","NsiI.TP561892",7,64131912,0.0437142818410581,0.904244171613711
"7111","NsiI.TP432746",7,64137311,0,1
"14117","NsiI.TP752803",7,64142691,0.488202814552106,0.324935517787471
"8418","NsiI.TP481436",7,64142755,0.186267264289714,0.651227506114668
"22739","PstI.TP216792",7,64143020,0,1
"10320","NsiI.TP561173",7,64182183,0.0429275876798216,0.905883631293253
"32450","PstI.TP834155",7,64193319,0,1
"91","GFSSContig13612_465",7,64197614,0.0157346237165139,0.964418152745693
"27924","PstI.TP532330",7,64203986,0.817958338093245,0.152069340298364
"33183","PstI.TP871926",7,64204163,0.239153290218703,0.576562921649032
"16941","PstI.TP105625",7,64210615,0.0491165830383344,0.893065714879033
"32320","PstI.TP82727",7,64210634,0.561349877585109,0.274568127810442
"16256","PstI.TP1016623",7,64210878,0.271813235014721,0.534794294105359
"16200","PstI.TP1013473",7,64211381,0,1
"24414","PstI.TP312567",7,64215545,0.620722820770067,0.23948437269054
"10193","NsiI.TP555585",7,64220464,0.377758453065641,0.419026555502204
"24057","PstI.TP292777",7,64227793,0,1
"6395","NsiI.TP412439",7,64228805,0.057042242878405,0.876915521332312
"12203","NsiI.TP653777",7,64267370,1.00425398740853,0.0990252648414735
"23286","PstI.TP245449",7,64290861,0.183761048062927,0.654996458689342
"29846","PstI.TP687359",7,64303520,0.179970138971345,0.660738877238404
"5193","NsiI.TP356096",7,64308526,0.418290392482909,0.381688967867987
"19585","PstI.TP1207293",7,64314130,2.70645163768373,0.00196584088118589
"32710","PstI.TP847211",7,64315939,0.484379505025597,0.327808714694782
"6198","NsiI.TP406078",7,64325834,0.893374194030437,0.127827944658682
"4462","NsiI.TP3207",7,64348054,0.102264484026973,0.790197253697553
"25679","PstI.TP383122",7,64348908,0.689633602957455,0.204346120487682
"18233","PstI.TP1132574",7,64353059,0.532743119784845,0.293262734785854
"32888","PstI.TP856074",7,64359017,0,1
"3664","NsiI.TP272666",7,64359188,0,1
"16316","PstI.TP1021253",7,64417622,0.811431932299995,0.154371835392264
"4083","NsiI.TP298594",7,64449719,0,1
"22058","PstI.TP181497",7,64455318,0.170429479242924,0.675414718962913
"22309","PstI.TP195373",7,64455324,0.016345690507638,0.963062138507319
"22308","PstI.TP195372",7,64455354,0.831405092713335,0.147433069435998
"3938","NsiI.TP287625",7,64487648,0.16272797825184,0.687498922348489
"698","NsiI.TP118018",7,64488609,0,1
"215","GFSSContig18384_1020",7,64525213,0.104968353934686,0.785292855055197
"15724","NsiI.TP832714",7,64527821,0.207263588342789,0.620492321669584
"8731","NsiI.TP492710",7,64546903,0.0121219162427628,0.972474190047042
"16428","PstI.TP1026956",7,64557440,0.143099254257084,0.719284572934019
"24256","PstI.TP305053",7,64568885,0.13119783247121,0.739268442276289
"10303","NsiI.TP560490",7,64601488,0,1
"8593","NsiI.TP487676",7,64601519,0.0926060796553421,0.807967552927744
"2123","NsiI.TP19266",7,64606348,0.231625301299615,0.586644088463189
"18370","PstI.TP1141410",7,64617396,0,1
"34323","PstI.TP938468",7,64619181,0.18630519330564,0.651170633782854
"12903","NsiI.TP685748",7,64648456,0.66076763866001,0.218389805413295
"32952","PstI.TP859981",7,64719101,0.217524614542504,0.606003853025683
"32954","PstI.TP860055",7,64719148,0.0618043435061707,0.867352543711542
"343","GFSSContig4757_256",7,64751316,0.0456977636905708,0.900123782092123
"9300","NsiI.TP512254",7,64772511,0,1
"8608","NsiI.TP488114",7,64773896,0.398498175352354,0.399486239708832
"20139","PstI.TP124186",7,64789657,0.391352757691529,0.406113327741396
"178","GFSSContig17337_2234",7,64806352,0.375226045522887,0.421477072126309
"32451","PstI.TP83416",7,64822306,0.575740416192208,0.265619273065902
"34787","PstI.TP97278",7,64822354,0.782453327760953,0.165023833762767
"31384","PstI.TP773940",7,64822434,0.074870530939302,0.841646010312109
"3245","NsiI.TP247827",7,64830742,0.214106769234771,0.610791846172837
"12463","NsiI.TP668117",7,64834893,0.0598219487619581,0.871320739183627
"1548","NsiI.TP161433",7,64834912,0.691622619230378,0.203412379778781
"28502","PstI.TP58391",7,64850518,0.213257284387147,0.611987731033137
"31386","PstI.TP774033",7,64851531,0.770959242446704,0.169449681767321
"29915","PstI.TP690665",7,64852622,1.05789334487714,0.0875198682314536
"16614","PstI.TP1039351",7,64861322,0.0692883047568258,0.852533974654093
"22585","PstI.TP209765",7,64863239,0.12739537400796,0.745769513907875
"22206","PstI.TP18946",7,64870868,0.539153039567488,0.288966142488869
"32833","PstI.TP853332",7,64959288,0,1
"28021","PstI.TP5387",7,64961261,0,1
"27929","PstI.TP532426",7,64966356,0.0203215861534218,0.954285695356404
"13654","NsiI.TP728055",7,64974048,0.62986561707724,0.234495429785923
"13385","NsiI.TP71163",7,65061807,0.749480637882082,0.178040728284709
"24548","PstI.TP319558",7,65079693,0,1
"22731","PstI.TP21657",7,65083763,0.314309532971004,0.484942745656963
"29590","PstI.TP669233",7,65085026,0.094249566654892,0.804915764669618
"26946","PstI.TP466696",7,65099577,0,1
"31459","PstI.TP777596",7,65099913,0.400557426384599,0.397596519153865
"26884","PstI.TP461455",7,65100491,0,1
"26885","PstI.TP461457",7,65100502,0.169437701441452,0.676958894173283
"22329","PstI.TP196226",7,65121284,0,1
"283","GFSSContig19936_919",7,65170043,0.57091880801758,0.26858465216225
"16176","PstI.TP1012440",7,65173129,0,1
"15146","NsiI.TP804131",7,65184494,0.171957828452311,0.673042007897805
"4590","NsiI.TP327314",7,65197970,0.776206137491695,0.167414805451743
"2659","NsiI.TP218546",7,65199992,1.4199233383229,0.0380256513289637
"8976","NsiI.TP501510",7,65224766,0,1
"8977","NsiI.TP501512",7,65224792,1.47113692610713,0.0337958266568462
"10213","NsiI.TP556083",7,65244652,0.108349473041094,0.77920284034161
"24128","PstI.TP297697",7,65274615,0,1
"483","NsiI.TP10592",7,65278458,0.0298170138571485,0.933647602102297
"27249","PstI.TP485331",7,65312385,0.810418975825637,0.154732315345199
"31241","PstI.TP76617",7,65323384,0.308485506567703,0.491489782100093
"19440","PstI.TP119764",7,65336650,0,1
"32168","PstI.TP817327",7,65354956,0.754566197584798,0.175968042306368
"32170","PstI.TP817334",7,65354962,0.236908157238028,0.579551244516812
"31033","PstI.TP753650",7,65355452,0,1
"29791","PstI.TP683570",7,65361793,0.337105078385711,0.460145227088391
"10347","NsiI.TP562946",7,65362140,0.345371336896344,0.451469756942367
"4813","NsiI.TP337239",7,65401168,0.805851629131174,0.156368176224216
"25871","PstI.TP394799",7,65402036,0.142473045910239,0.720322456005384
"8179","NsiI.TP470396",7,65424581,0.134700167824936,0.733330641892259
"28614","PstI.TP593962",8,38369,0.175250667529305,0.667958271914685
"28875","PstI.TP618070",8,39449,0.0520108660221655,0.887133815724861
"28876","PstI.TP618104",8,39501,0.784372662803041,0.164296131309033
"28874","PstI.TP618044",8,39506,0,1
"19772","PstI.TP1219843",8,96333,0,1
"4026","NsiI.TP293804",8,161971,0.208274982313744,0.619048987604112
"30391","PstI.TP717339",8,162336,0.676169262949561,0.21078064883831
"30393","PstI.TP717531",8,162336,0.537501863702448,0.290066875092954
"30396","PstI.TP717722",8,162336,0.55009858659592,0.281774321960318
"784","NsiI.TP121320",8,193796,0,1
"538","NsiI.TP110006",8,193809,0.20120785129772,0.629204976240741
"3742","NsiI.TP276630",8,201473,0.496092147976574,0.319086075103941
"15485","NsiI.TP821519",8,214880,0.0308318062724418,0.931468545105803
"33592","PstI.TP897034",8,223056,0.0497781392190786,0.891706352955751
"12269","NsiI.TP659048",8,235859,2.29221010463032,0.00510258085663222
"12270","NsiI.TP659051",8,235877,0.334101511321745,0.463338607027645
"4770","NsiI.TP335639",8,240355,0,1
"4771","NsiI.TP335640",8,240374,0.241410548290482,0.573573993514834
"20169","PstI.TP1243137",8,241410,0,1
"14371","NsiI.TP762857",8,242339,0.160891489647841,0.690412284783253
"30636","PstI.TP731804",8,245236,0,1
"26144","PstI.TP411939",8,256033,0.0122707957565437,0.97214087549358
"3315","NsiI.TP251142",8,281269,0.92433800830838,0.119031523353744
"3316","NsiI.TP251147",8,281308,0,1
"17229","PstI.TP1071629",8,381311,0.292386424596525,0.510050967149476
"11594","NsiI.TP622623",8,389180,0.12347602532803,0.752530271499077
"24813","PstI.TP33445",8,397805,0.115955079817706,0.76567579860998
"6782","NsiI.TP423933",8,457190,0.834801602163034,0.146284529038288
"12544","NsiI.TP670392",8,503419,0.121006366785508,0.756821799882564
"599","NsiI.TP112759",8,510178,0.312953739809538,0.486459019585844
"26765","PstI.TP455089",8,513576,0.318205171330315,0.480612241836171
"29979","PstI.TP693644",8,517053,0.00961777312370882,0.978097675707776
"18869","PstI.TP116841",8,526402,1.60799954958733,0.0246604189479835
"31793","PstI.TP795667",8,528900,0.800838632001675,0.158183568256787
"33672","PstI.TP901904",8,570863,0,1
"24828","PstI.TP335225",8,571209,0.639922277028581,0.229127767173415
"22583","PstI.TP209652",8,593940,0.423333310368825,0.377282524694544
"31325","PstI.TP771477",8,599949,0.43903596474996,0.363884900880467
"19143","PstI.TP118183",8,606032,1.1399511326018,0.0724517479168099
"34697","PstI.TP967092",8,608851,0.178617219920601,0.662800427829925
"27480","PstI.TP498607",8,609295,0,1
"1094","NsiI.TP135318",8,610966,0,1
"16695","PstI.TP1043286",8,626827,0.0984626488618467,0.797145045443379
"20326","PstI.TP1251787",8,640290,0.145708138216527,0.714976655132645
"20721","PstI.TP1274066",8,658317,0,1
"18263","PstI.TP1134722",8,658352,0.108049305284342,0.779741581738229
"32313","PstI.TP826982",8,664718,0.501157975987386,0.315385718919728
"21094","PstI.TP130440",8,685337,0.551604543866796,0.280798934898141
"14029","NsiI.TP748346",8,690767,0,1
"18995","PstI.TP1174922",8,771149,0.645743691206672,0.226076962133371
"33770","PstI.TP907830",8,810319,0,1
"22077","PstI.TP182422",8,810404,0.129532429691095,0.742108780831488
"15706","NsiI.TP831921",8,823191,0,1
"21008","PstI.TP1291488",8,830344,0,1
"13556","NsiI.TP720497",8,866814,0.271868157573986,0.534726666227619
"9587","NsiI.TP524800",8,874876,0.152990910712346,0.703087034538741
"10340","NsiI.TP561942",8,877058,0.218078263313906,0.605231797350522
"20579","PstI.TP126559",8,879217,0.525514038963678,0.298185115532005
"11315","NsiI.TP612033",8,893486,0.117990553001275,0.762095587343427
"11950","NsiI.TP635336",8,904099,0.273449003400062,0.532783782258596
"5041","NsiI.TP349133",8,916874,0.614331178307554,0.243034999941449
"24539","PstI.TP318978",8,917514,0.436045674590524,0.366399038569672
"23192","PstI.TP23944",8,918822,0.172299590974845,0.672512574387043
"19400","PstI.TP1194751",8,919457,0.326917244128163,0.47106708082539
"31813","PstI.TP797067",8,921595,0,1
"8272","NsiI.TP472909",8,939487,0,1
"7035","NsiI.TP430869",8,974033,0.210800111460792,0.615460079414723
"31812","PstI.TP797051",8,990939,0.0961417739321712,0.801416401067157
"20265","PstI.TP1248844",8,1028461,1.26626083464707,0.0541675465668919
"28099","PstI.TP543019",8,1028538,0,1
"27837","PstI.TP526900",8,1029552,0,1
"10618","NsiI.TP575518",8,1057055,0.162190930161268,0.688349608649051
"1433","NsiI.TP153699",8,1057785,0.510400220288994,0.308744890952751
"29848","PstI.TP687377",8,1062861,0,1
"10749","NsiI.TP581625",8,1071025,0.282866539663138,0.52135490082324
"29286","PstI.TP643578",8,1072881,0.0267643723984381,0.940233298227805
"26275","PstI.TP419801",8,1077354,0.600383004383413,0.250967217492411
"4931","NsiI.TP343813",8,1087213,0.801855182243347,0.157813742011183
"28964","PstI.TP624280",8,1089442,0.229461026169544,0.58957488347234
"24600","PstI.TP321509",8,1118726,0.167620103293672,0.679798022185952
"24601","PstI.TP321512",8,1118730,0.489161907019524,0.324218724555077
"23671","PstI.TP266853",8,1157144,0.0847292719932255,0.82275537465402
"9827","NsiI.TP536795",8,1158154,1.07529378277971,0.0840826164081547
"31739","PstI.TP793499",8,1158189,0.556136081803614,0.277884240903633
"35107","PstI.TP991040",8,1163254,0.163390801822627,0.686450456509582
"19151","PstI.TP1182297",8,1190793,0,1
"27185","PstI.TP482062",8,1214681,0.596262028140934,0.253359954201648
"18338","PstI.TP1139645",8,1245839,0.311899849385537,0.487640929727004
"28158","PstI.TP546725",8,1252132,0,1
"12327","NsiI.TP662391",8,1257032,0.584364944271299,0.260396447933954
"20961","PstI.TP1287863",8,1280103,0.117518717178811,0.762924010032647
"20812","PstI.TP1279212",8,1303042,0.272331071213705,0.534157005772774
"12434","NsiI.TP667008",8,1326292,0.105772709229832,0.783839762946179
"25091","PstI.TP349809",8,1346084,0,1
"23854","PstI.TP277569",8,1355359,0.221289888278167,0.600772592461157
"6142","NsiI.TP403390",8,1392652,0.0875711841557686,0.817389050705295
"21574","PstI.TP156550",8,1426799,0.0982872027197301,0.797467140892571
"17450","PstI.TP1086268",8,1439139,0.0589981827501221,0.872975021233123
"28196","PstI.TP54880",8,1461814,1.11027649552355,0.077575307271576
"5835","NsiI.TP38752",8,1515454,0.0391322462720999,0.913834928782301
"10795","NsiI.TP586156",8,1515699,0,1
"23560","PstI.TP260488",8,1534038,0.310747554511681,0.488936484396648
"28683","PstI.TP600799",8,1589675,0.357523008423756,0.439012606640237
"24926","PstI.TP340057",8,1622074,1.10904629284409,0.0777953622044132
"7934","NsiI.TP460164",8,1640282,0.373277252831355,0.42337259943709
"1057","NsiI.TP134176",8,1644283,0,1
"18429","PstI.TP1145187",8,1657999,0.375843163576093,0.420878592497794
"24285","PstI.TP306783",8,1665347,0.73771603242983,0.182929592769607
"11197","NsiI.TP607068",8,1666575,0.858585198205763,0.138488847722788
"27930","PstI.TP532492",8,1748194,0.871579120982383,0.134406687850475
"11437","NsiI.TP617788",8,1749199,0,1
"12728","NsiI.TP677966",8,1755758,0,1
"22760","PstI.TP217531",8,1760734,0.575349153271116,0.265858681591264
"8432","NsiI.TP481977",8,1804062,0,1
"10322","NsiI.TP56129",8,1804188,0,1
"12495","NsiI.TP669032",8,1805368,0.16746056226966,0.680047796476219
"30617","PstI.TP730818",8,1882026,1.18818842791614,0.0648353070718363
"13752","NsiI.TP733102",8,1893974,0,1
"3828","NsiI.TP281298",8,1929495,0.579764609629837,0.263169400028648
"14112","NsiI.TP752449",8,1957726,0,1
"23191","PstI.TP239180",8,1960178,0.0775012340110689,0.836563218728744
"34891","PstI.TP979383",8,1964087,0,1
"17377","PstI.TP1080895",8,1966937,0.0508645986221301,0.889478390151586
"33227","PstI.TP87462",8,1985725,0.907598041135617,0.123709188732017
"4794","NsiI.TP336727",8,1992850,0,1
"7077","NsiI.TP431863",8,2001437,0,1
"22487","PstI.TP203977",8,2031282,0.16586765978472,0.682546651215229
"24993","PstI.TP344333",8,2070606,0.0927298812621355,0.807737263505061
"1538","NsiI.TP161012",8,2099567,0.0332808007659599,0.926230758880002
"27407","PstI.TP493862",8,2177180,0.0614021259331005,0.868156205853803
"34453","PstI.TP946402",8,2177280,0.442682146998602,0.360842641206957
"34506","PstI.TP949864",8,2177312,0.1029878913982,0.788882112201952
"28534","PstI.TP585779",8,2182452,0.637563248072425,0.230375744605391
"11765","NsiI.TP629106",8,2183052,0.732700051220587,0.185054627154171
"18969","PstI.TP1173514",8,2183157,0.751929602899421,0.177039590794148
"33740","PstI.TP905918",8,2300871,0.194525602503122,0.638961068242099
"35073","PstI.TP989117",8,2306367,0.0545133804038623,0.882036626594303
"31620","PstI.TP786862",8,2323963,0.238400381948803,0.5775633384449
"34634","PstI.TP961941",8,2374451,0.359574625881858,0.436943591534723
"30073","PstI.TP699168",8,2542291,0,1
"9002","NsiI.TP50219",8,2549988,0.0938784689333381,0.805603846313172
"15241","NsiI.TP810192",8,2563502,0.148309123615917,0.71070746377951
"29019","PstI.TP627988",8,2569671,0.385346564858641,0.411768798481899
"1110","NsiI.TP136113",8,2605087,0.93332282483501,0.116594261281565
"1222","NsiI.TP144538",8,2605496,0.0601688578440896,0.870625016815067
"15087","NsiI.TP800471",8,2617127,0.519845707347312,0.302102481518394
"32946","PstI.TP859405",8,2625652,0.0646753001024118,0.86163771412511
"34262","PstI.TP934874",8,2629476,0.407966333881486,0.390871194602268
"17988","PstI.TP111757",8,2670162,0,1
"10753","NsiI.TP581890",8,2671501,0.399581242497076,0.398491220479431
"22059","PstI.TP181697",8,2683686,0,1
"13581","NsiI.TP722362",8,2701955,0.0620049076105097,0.866952078978955
"24927","PstI.TP340060",8,2798401,0,1
"22016","PstI.TP179766",8,2802335,0.571476548741641,0.268239944929254
"2263","NsiI.TP199379",8,2813196,0.467619821719813,0.340706311060774
